CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	 +SC0   	VSZ    	RECTP  
1	04	03	09	05	000	    	   0	H
1	04	03	09	06	000	    	   0	H
1	04	03	09	07	000	    	   0	H
1	04	03	09	08	000	    	   0	H
1	04	03	10	00	000	    	   0	V
1	04	03	10	01	000	    	   0	H
1	04	03	10	02	000	    	   0	H
1	04	03	10	03	000	    	   0	H
1	04	03	10	04	000	    	   0	H
1	04	03	10	05	000	    	   0	H
1	04	03	10	06	000	    	   0	H
1	04	03	10	07	000	    	   0	H
1	04	03	10	08	000	    	   0	H
1	04	03	11	00	000	    	   0	V
1	04	03	11	01	000	    	   0	H
1	04	03	11	02	000	    	   0	H
1	04	03	11	03	000	    	   0	H
1	04	03	11	04	000	    	   0	H
1	04	03	11	05	000	    	   0	H
1	04	03	11	06	000	    	   0	H
1	04	03	11	07	000	    	   0	H
1	04	03	11	08	000	    	   0	H
1	04	03	11	09	000	    	   0	H
1	04	03	12	00	000	    	   0	V
1	04	03	12	01	000	    	   0	H
1	04	03	12	02	000	    	   0	H
1	04	03	12	03	000	    	   0	H
1	04	03	12	04	000	    	   0	H
1	04	03	12	05	000	    	   0	H
1	04	03	12	06	000	    	   0	H
1	04	03	12	07	000	    	   0	H
1	04	03	12	08	000	    	   0	H
1	04	03	12	09	000	    	   0	H
1	04	03	12	10	000	    	   0	H
1	04	03	13	00	000	    	   0	V
1	04	03	13	01	000	    	   0	H
1	04	03	13	02	000	    	   0	H
1	04	03	13	03	000	    	   0	H
1	04	03	13	04	000	    	   0	H
1	04	03	13	05	000	    	   0	H
1	04	03	13	06	000	    	   0	H
1	04	03	13	07	000	    	   0	H
1	04	03	13	08	000	    	   0	H
1	04	03	14	00	000	    	   0	V
1	04	03	14	01	000	    	   0	H
1	04	03	14	02	000	    	   0	H
1	04	03	14	03	000	    	   0	H
1	04	03	14	04	000	    	   0	H
1	04	03	14	05	000	    	   0	H
1	04	03	14	06	000	    	   0	H
1	04	03	14	07	000	    	   0	H
1	04	03	15	00	000	    	   0	V
1	04	03	15	01	000	    	   0	H
1	04	03	15	02	000	    	   0	H
1	04	03	15	03	000	    	   0	H
1	04	03	15	04	000	    	   0	H
1	04	03	15	05	000	    	   0	H
1	04	03	15	06	000	    	   0	H
1	04	03	16	00	000	    	   0	V
1	04	03	16	01	000	    	   0	H
1	04	03	16	02	000	    	   0	H
1	04	03	16	03	000	    	   0	H
1	04	03	16	04	000	    	   0	H
1	04	03	16	05	000	    	   0	H
1	04	03	16	06	000	    	   0	H
1	04	03	17	00	000	    	   0	V
1	04	03	17	01	000	    	   0	H
1	04	03	17	02	000	    	   0	H
1	04	03	17	03	000	    	   0	H
1	04	03	17	04	000	    	   0	H
1	04	03	17	05	000	    	   0	H
1	04	03	18	00	000	    	   0	V
1	04	03	18	01	000	    	   0	H
1	04	03	18	02	000	    	   0	H
1	04	03	18	03	000	    	   0	H
1	04	03	18	04	000	    	   0	H
1	04	03	18	05	000	    	   0	H
1	04	03	18	06	000	    	   0	H
1	04	03	18	07	000	    	   0	H
1	04	03	18	08	000	    	   0	H
1	04	03	18	09	000	    	   0	H
1	04	03	18	10	000	    	   0	H
1	04	03	18	12	000	    	   0	H
1	04	03	18	13	000	    	   0	H
1	04	03	18	14	000	    	   0	H
1	04	03	19	00	000	    	   0	V
1	04	03	19	01	000	    	   0	H
1	04	03	19	02	000	    	   0	H
1	04	03	19	03	000	    	   0	H
1	04	03	19	04	000	    	   0	H
1	04	03	19	05	000	    	   0	H
1	04	03	19	06	000	    	   0	H
1	04	03	19	07	000	    	   0	H
1	04	03	19	08	000	    	   0	H
1	04	03	20	00	000	    	   0	V
1	04	03	21	00	000	    	   0	V
1	04	03	22	00	000	    	   0	V
1	04	03	23	00	000	    	   0	V
1	04	03	24	00	000	    	   0	V
1	04	04	01	00	000	    	   0	V
1	04	04	01	01	000	    	   0	H
1	04	04	01	02	000	    	   0	H
1	04	04	01	03	000	    	   0	H
1	04	04	01	04	000	    	   0	H
1	04	04	01	05	000	    	   0	H
1	04	04	01	06	000	    	   0	H
1	04	04	01	07	000	    	   0	H
1	04	04	01	08	000	    	   0	H
1	04	04	01	09	000	    	   0	H
1	04	04	01	10	000	    	   0	H
1	04	04	01	11	000	    	   0	H
1	04	04	02	00	000	    	   0	V
1	04	04	02	01	000	    	   0	H
1	04	04	02	02	000	    	   0	H
1	04	04	02	03	000	    	   0	H
1	04	04	02	04	000	    	   0	H
1	04	04	02	05	000	    	   0	H
1	04	04	02	06	000	    	   0	H
1	04	04	02	07	000	    	   0	H
1	04	04	02	08	000	    	   0	H
1	04	04	02	09	000	    	   0	H
1	04	04	02	10	000	    	   0	H
1	04	04	03	00	000	    	   0	V
1	04	04	03	01	000	    	   0	H
1	04	04	03	02	000	    	   0	H
1	04	04	03	03	000	    	   0	H
1	04	04	03	04	000	    	   0	H
1	04	04	03	05	000	    	   0	H
1	04	04	03	06	000	    	   0	H
1	04	04	03	07	000	    	   0	H
1	04	04	03	08	000	    	   0	H
1	04	04	04	00	000	    	   0	V
1	04	04	04	01	000	    	   0	H
1	04	04	04	02	000	    	   0	H
1	04	04	04	03	000	    	   0	H
1	04	04	05	00	000	    	   0	V
1	04	04	05	01	000	    	   0	H
1	04	04	05	02	000	    	   0	H
1	04	04	05	03	000	    	   0	H
1	04	04	05	04	000	    	   0	H
1	04	04	05	05	000	    	   0	H
1	04	04	05	06	000	    	   0	H
1	04	04	05	07	000	    	   0	H
1	04	04	05	08	000	    	   0	H
1	04	04	05	09	000	    	   0	H
1	04	04	05	10	000	    	   0	H
1	04	04	05	11	000	    	   0	H
1	04	04	05	12	000	    	   0	H
1	04	04	05	13	000	    	   0	H
1	04	04	05	14	000	    	   0	H
1	04	04	05	15	000	    	   0	H
1	04	04	06	00	000	    	   0	V
1	04	04	06	01	000	    	   0	H
1	04	04	06	02	000	    	   0	H
1	04	04	06	03	000	    	   0	H
1	04	04	06	04	000	    	   0	H
1	04	04	06	05	000	    	   0	H
1	04	04	06	06	000	    	   0	H
1	04	04	06	07	000	    	   0	H
1	04	04	06	08	000	    	   0	H
1	04	04	06	09	000	    	   0	H
1	04	04	06	10	000	    	   0	H
1	04	04	06	11	000	    	   0	H
1	04	04	07	00	000	    	   0	V
1	04	04	07	01	000	    	   0	H
1	04	04	07	02	000	    	   0	H
1	04	04	07	03	000	    	   0	H
1	04	04	07	04	000	    	   0	H
1	04	04	07	05	000	    	   0	H
1	04	04	07	06	000	    	   0	H
1	04	04	08	00	000	    	   0	V
1	04	04	08	01	000	    	   0	H
1	04	04	08	02	000	    	   0	H
1	04	04	08	03	000	    	   0	H
1	04	04	08	04	000	    	   0	H
1	04	04	08	05	000	    	   0	H
1	04	04	11	00	000	    	   0	V
1	04	05	01	00	000	    	   0	V
1	04	05	01	01	000	    	   0	H
1	04	05	01	02	000	    	   0	H
1	04	05	01	03	000	    	   0	H
1	04	05	01	04	000	    	   0	H
1	04	05	01	05	000	    	   0	H
1	04	05	01	06	000	    	   0	H
1	04	05	04	00	000	    	   0	V
1	04	05	04	01	000	    	   0	H
1	04	05	04	02	000	    	   0	H
1	04	05	04	03	000	    	   0	H
1	04	05	04	04	000	    	   0	H
1	04	05	04	05	000	    	   0	H
1	04	05	05	00	000	    	   0	V
1	04	05	05	01	000	    	   0	H
1	04	05	05	02	000	    	   0	H
1	04	05	05	03	000	    	   0	H
1	04	05	05	04	000	    	   0	H
1	04	05	05	05	000	    	   0	H
1	04	05	05	06	000	    	   0	H
1	04	05	05	07	000	    	   0	H
1	04	05	05	08	000	    	   0	H
1	04	05	05	09	000	    	   0	H
1	04	05	05	10	000	    	   0	H
1	04	05	05	11	000	    	   0	H
1	04	05	05	12	000	    	   0	H
1	04	05	05	13	000	    	   0	H
1	04	05	05	14	000	    	   0	H
1	04	05	05	15	000	    	   0	H
1	04	05	08	00	000	    	   0	V
1	04	05	08	01	000	    	   0	H
1	04	05	08	02	000	    	   0	H
1	04	05	08	03	000	    	   0	H
1	04	05	08	04	000	    	   0	H
1	04	05	08	05	000	    	   0	H
1	04	05	08	06	000	    	   0	H
1	04	05	09	00	000	    	   0	V
1	04	05	09	01	000	    	   0	H
1	04	05	09	02	000	    	   0	H
1	04	05	10	00	000	    	   0	V
1	04	05	11	00	000	    	   0	V
1	04	05	11	01	000	    	   0	H
1	04	05	12	00	000	    	   0	V
1	04	05	12	01	000	    	   0	H
1	04	05	12	02	000	    	   0	H
1	04	05	12	03	000	    	   0	H
1	04	05	12	04	000	    	   0	H
1	04	05	12	05	000	    	   0	H
1	04	05	13	00	000	    	   0	V
1	04	05	13	01	000	    	   0	H
1	04	05	13	02	000	    	   0	H
1	04	05	14	00	000	    	   0	V
1	04	05	15	00	000	    	   0	V
1	04	05	15	01	000	    	   0	H
1	04	05	15	02	000	    	   0	H
1	04	05	15	03	000	    	   0	H
1	04	05	15	04	000	    	   0	H
1	04	05	15	05	000	    	   0	H
1	04	05	15	06	000	    	   0	H
1	04	05	15	07	000	    	   0	H
1	04	05	15	08	000	    	   0	H
1	04	05	15	09	000	    	   0	H
1	04	05	15	10	000	    	   0	H
1	04	05	15	11	000	    	   0	H
1	04	05	15	12	000	    	   0	H
1	04	05	15	13	000	    	   0	H
1	04	05	15	14	000	    	   0	H
1	04	05	15	15	000	    	   0	H
1	04	05	15	16	000	    	   0	H
1	04	05	15	17	000	    	   0	H
1	04	05	15	18	000	    	   0	H
1	04	05	15	19	000	    	   0	H
1	04	05	15	20	000	    	   0	H
1	04	05	15	21	000	    	   0	H
1	04	05	15	22	000	    	   0	H
1	04	05	15	23	000	    	   0	H
1	04	05	15	24	000	    	   0	H
1	04	05	15	25	000	    	   0	H
1	04	05	15	26	000	    	   0	H
1	04	05	15	27	000	    	   0	H
1	04	05	15	28	000	    	   0	H
1	04	05	15	29	000	    	   0	H
1	04	05	15	30	000	    	   0	H
1	04	05	15	31	000	    	   0	H
1	04	05	15	32	000	    	   0	H
1	04	05	15	33	000	    	   0	H
1	04	05	15	34	000	    	   0	H
1	04	05	15	35	000	    	   0	H
1	04	05	15	36	000	    	   0	H
1	04	05	15	37	000	    	   0	H
1	04	05	15	38	000	    	   0	H
1	04	05	15	39	000	    	   0	H
1	04	05	15	40	000	    	   0	H
1	04	05	15	41	000	    	   0	H
1	04	05	15	42	000	    	   0	H
1	04	05	15	43	000	    	   0	H
1	04	05	15	44	000	    	   0	H
1	04	05	15	45	000	    	   0	H
1	04	05	15	46	000	    	   0	H
1	04	05	15	47	000	    	   0	H
1	04	05	15	48	000	    	   0	H
1	04	05	15	49	000	    	   0	H
1	04	05	15	50	000	    	   0	H
1	04	05	15	51	000	    	   0	H
1	04	05	15	52	000	    	   0	H
1	04	05	15	53	000	    	   0	H
1	04	05	15	54	000	    	   0	H
1	04	05	16	00	000	    	   0	V
1	04	05	16	01	000	    	   0	H
1	04	05	16	02	000	    	   0	H
1	04	05	16	03	000	    	   0	H
1	04	05	17	00	000	    	   0	V
1	04	05	17	01	000	    	   0	H
1	04	05	17	02	000	    	   0	H
1	04	05	17	03	000	    	   0	H
1	04	05	17	04	000	    	   0	H
1	04	05	17	05	000	    	   0	H
1	04	05	17	06	000	    	   0	H
1	04	05	17	07	000	    	   0	H
1	04	05	17	08	000	    	   0	H
1	04	05	17	09	000	    	   0	H
1	04	05	18	00	000	    	   0	V
1	04	05	18	01	000	    	   0	H
1	04	05	18	02	000	    	   0	H
1	04	05	18	03	000	    	   0	H
1	04	05	18	04	000	    	   0	H
1	04	05	18	05	000	    	   0	H
1	04	05	18	06	000	    	   0	H
1	04	05	18	07	000	    	   0	H
1	04	05	18	08	000	    	   0	H
1	04	05	19	00	000	    	   0	V
1	04	05	19	01	000	    	   0	H
1	04	05	19	02	000	    	   0	H
1	04	05	19	03	000	    	   0	H
1	04	05	19	04	000	    	   0	H
1	04	05	19	05	000	    	   0	H
1	04	05	19	06	000	    	   0	H
1	04	05	19	07	000	    	   0	H
1	04	05	19	08	000	    	   0	H
1	04	05	20	00	000	    	   0	V
1	04	05	21	00	000	    	   0	V
1	04	05	22	00	000	    	   0	V
1	04	05	23	00	000	    	   0	V
1	04	05	24	00	000	    	   0	V
1	04	05	25	00	000	    	   0	V
1	04	05	26	00	000	    	   0	V
1	04	06	01	00	000	    	   0	V
1	04	06	01	01	000	    	   0	H
1	04	06	01	02	000	    	   0	H
1	04	06	01	03	000	    	   0	H
1	04	06	01	04	000	    	   0	H
1	04	06	01	05	000	    	   0	H
1	04	06	01	06	000	    	   0	H
1	04	06	02	00	000	    	   0	V
1	04	06	02	01	000	    	   0	H
1	04	06	02	02	000	    	   0	H
1	04	06	02	03	000	    	   0	H
1	04	06	02	04	000	    	   0	H
1	04	06	03	00	000	    	   0	V
1	04	06	03	01	000	    	   0	H
1	04	06	03	02	000	    	   0	H
1	04	06	03	03	000	    	   0	H
1	04	06	03	04	000	    	   0	H
1	04	06	04	00	000	    	   0	V
1	04	06	04	01	000	    	   0	H
1	04	06	04	02	000	    	   0	H
1	04	06	04	03	000	    	   0	H
1	04	06	04	04	000	    	   0	H
1	04	06	04	05	000	    	   0	H
1	04	06	04	06	000	    	   0	H
1	04	06	05	00	000	    	   0	V
1	04	06	05	01	000	    	   0	H
1	04	06	05	02	000	    	   0	H
1	04	06	05	03	000	    	   0	H
1	04	06	05	04	000	    	   0	H
1	04	06	05	05	000	    	   0	H
1	04	06	05	06	000	    	   0	H
1	04	06	06	00	000	    	   0	V
1	04	06	06	01	000	    	   0	H
1	04	06	06	02	000	    	   0	H
1	04	06	06	03	000	    	   0	H
1	04	06	07	00	000	    	   0	V
1	04	06	07	01	000	    	   0	H
1	04	06	07	02	000	    	   0	H
1	04	06	07	03	000	    	   0	H
1	04	06	07	04	000	    	   0	H
1	04	06	07	05	000	    	   0	H
1	04	06	08	00	000	    	   0	V
1	04	06	08	01	000	    	   0	H
1	04	06	08	02	000	    	   0	H
1	04	06	08	03	000	    	   0	H
1	04	06	08	04	000	    	   0	H
1	04	06	08	05	000	    	   0	H
1	04	06	08	06	000	    	   0	H
1	04	06	08	07	000	    	   0	H
1	04	06	08	08	000	    	   0	H
1	04	06	08	09	000	    	   0	H
1	04	06	08	10	000	    	   0	H
1	04	06	08	11	000	    	   0	H
1	04	06	09	00	000	    	   0	V
1	04	06	09	01	000	    	   0	H
1	04	06	09	02	000	    	   0	H
1	04	06	09	03	000	    	   0	H
1	04	06	09	04	000	    	   0	H
1	04	06	10	00	000	    	   0	V
1	04	06	10	01	000	    	   0	H
1	04	06	10	02	000	    	   0	H
1	04	06	10	03	000	    	   0	H
1	04	06	10	04	000	    	   0	H
1	04	06	11	00	000	    	   0	V
1	04	06	11	01	000	    	   0	H
1	04	06	11	02	000	    	   0	H
1	04	06	11	03	000	    	   0	H
1	04	06	11	04	000	    	   0	H
1	04	06	11	05	000	    	   0	H
1	04	06	11	06	000	    	   0	H
1	04	06	12	00	000	    	   0	V
1	04	06	12	01	000	    	   0	H
1	04	06	12	02	000	    	   0	H
1	04	06	12	03	000	    	   0	H
1	04	06	12	04	000	    	   0	H
1	04	06	12	05	000	    	   0	H
1	04	06	12	06	000	    	   0	H
1	04	06	13	00	000	    	   0	V
1	04	06	14	00	000	    	   0	V
1	04	06	15	00	000	    	   0	V
1	04	06	16	00	000	    	   0	V
1	04	06	17	00	000	    	   0	V
1	04	06	18	00	000	    	   0	V
1	04	06	18	01	000	    	   0	H
1	04	06	18	02	000	    	   0	H
1	04	06	18	03	000	    	   0	H
1	04	06	18	04	000	    	   0	H
1	04	06	18	05	000	    	   0	H
1	04	06	18	06	000	    	   0	H
1	04	06	18	07	000	    	   0	H
1	04	06	18	08	000	    	   0	H
1	04	06	18	09	000	    	   0	H
1	04	06	18	10	000	    	   0	H
1	04	06	18	11	000	    	   0	H
1	04	06	18	12	000	    	   0	H
1	04	06	18	13	000	    	   0	H
1	04	06	18	14	000	    	   0	H
1	04	06	19	00	000	    	   0	V
1	04	06	19	01	000	    	   0	H
1	04	06	19	02	000	    	   0	H
1	04	06	19	03	000	    	   0	H
1	04	06	19	04	000	    	   0	H
1	04	06	19	05	000	    	   0	H
1	04	06	19	06	000	    	   0	H
1	04	06	19	07	000	    	   0	H
1	04	06	19	08	000	    	   0	H
1	04	06	19	09	000	    	   0	H
1	04	06	19	10	000	    	   0	H
1	04	06	19	11	000	    	   0	H
1	04	06	19	12	000	    	   0	H
1	04	06	19	13	000	    	   0	H
1	04	06	19	14	000	    	   0	H
1	04	06	19	15	000	    	   0	H
1	04	06	19	16	000	    	   0	H
1	04	06	19	17	000	    	   0	H
1	04	06	19	18	000	    	   0	H
1	04	06	20	00	000	    	   0	V
1	04	07	01	00	000	    	   0	V
1	04	07	01	01	000	    	   0	H
1	04	07	01	02	000	    	   0	H
1	04	07	01	03	000	    	   0	H
1	04	07	01	04	000	    	   0	H
1	04	07	01	05	000	    	   0	H
1	04	07	01	06	000	    	   0	H
1	04	07	01	07	000	    	   0	H
1	04	07	01	08	000	    	   0	H
1	04	07	01	09	000	    	   0	H
1	04	07	01	10	000	    	   0	H
1	04	07	01	11	000	    	   0	H
1	04	07	02	00	000	    	   0	V
1	04	07	02	01	000	    	   0	H
1	04	07	02	02	000	    	   0	H
1	04	07	02	03	000	    	   0	H
1	04	07	02	04	000	    	   0	H
1	04	07	02	05	000	    	   0	H
1	04	07	02	06	000	    	   0	H
1	04	07	02	07	000	    	   0	H
1	04	07	02	08	000	    	   0	H
1	04	07	02	09	000	    	   0	H
1	04	07	02	10	000	    	   0	H
1	04	07	02	11	000	    	   0	H
1	04	07	04	00	000	    	   0	V
1	04	07	05	00	000	    	   0	V
1	04	07	05	01	000	    	   0	H
1	04	07	05	02	000	    	   0	H
1	04	07	05	03	000	    	   0	H
1	04	07	05	04	000	    	   0	H
1	04	07	05	05	000	    	   0	H
1	04	07	05	06	000	    	   0	H
1	04	07	05	07	000	    	   0	H
1	04	07	05	08	000	    	   0	H
1	04	07	06	00	000	    	   0	V
1	04	07	07	00	000	    	   0	V
1	04	07	08	00	000	    	   0	V
1	04	07	09	00	000	    	   0	V
1	04	07	10	00	000	    	   0	V
1	04	07	10	01	000	    	   0	H
1	04	07	10	02	000	    	   0	H
1	04	07	11	00	000	    	   0	V
1	04	07	11	01	000	    	   0	H
1	04	07	11	02	000	    	   0	H
1	04	07	11	03	000	    	   0	H
1	04	07	12	00	000	    	   0	V
1	04	07	13	00	000	    	   0	V
1	04	07	13	01	000	    	   0	H
1	04	07	14	00	000	    	   0	V
1	04	07	14	01	000	    	   0	H
1	04	07	14	02	000	    	   0	H
1	04	07	14	03	000	    	   0	H
1	04	07	15	00	000	    	   0	V
1	04	07	15	01	000	    	   0	H
1	04	07	15	02	000	    	   0	H
1	04	07	15	03	000	    	   0	H
1	04	07	15	04	000	    	   0	H
1	04	07	15	05	000	    	   0	H
1	04	07	15	06	000	    	   0	H
1	04	07	16	00	000	    	   0	V
1	04	07	16	01	000	    	   0	H
1	04	07	16	02	000	    	   0	H
1	04	07	17	00	000	    	   0	V
1	04	07	17	01	000	    	   0	H
1	04	07	17	02	000	    	   0	H
1	04	07	17	03	000	    	   0	H
1	04	07	17	04	000	    	   0	H
1	04	07	17	05	000	    	   0	H
1	04	07	17	06	000	    	   0	H
1	04	07	17	07	000	    	   0	H
1	04	07	18	00	000	    	   0	V
1	04	07	18	01	000	    	   0	H
1	04	07	18	02	000	    	   0	H
1	04	07	18	03	000	    	   0	H
1	04	07	18	04	000	    	   0	H
1	04	07	18	05	000	    	   0	H
1	04	07	18	06	000	    	   0	H
1	04	07	18	07	000	    	   0	H
1	04	07	18	08	000	    	   0	H
1	04	07	18	09	000	    	   0	H
1	04	07	18	10	000	    	   0	H
1	04	07	18	11	000	    	   0	H
1	04	07	18	12	000	    	   0	H
1	04	07	18	13	000	    	   0	H
1	04	07	19	00	000	    	   0	V
1	04	07	19	01	000	    	   0	H
1	04	07	19	02	000	    	   0	H
1	04	07	19	03	000	    	   0	H
1	04	07	19	04	000	    	   0	H
1	04	07	19	05	000	    	   0	H
1	04	07	19	06	000	    	   0	H
1	04	07	20	00	000	    	   0	V
1	04	07	20	01	000	    	   0	H
1	04	07	20	02	000	    	   0	H
1	04	07	20	03	000	    	   0	H
1	05	01	01	00	000	    	   0	V
1	05	01	01	01	000	    	   0	H
1	05	01	01	02	000	    	   0	H
1	05	01	01	03	000	    	   0	H
1	05	01	01	04	000	    	   0	H
1	05	01	02	00	000	    	   0	V
1	05	01	02	01	000	    	   0	H
1	05	01	02	02	000	    	   0	H
1	05	01	03	00	000	    	   0	V
1	05	01	03	01	000	    	   0	H
1	05	01	03	02	000	    	   0	H
1	05	01	03	03	000	    	   0	H
1	05	01	04	00	000	    	   0	V
1	05	01	04	01	000	    	   0	H
1	05	01	04	02	000	    	   0	H
1	05	01	04	03	000	    	   0	H
1	05	01	04	04	000	    	   0	H
1	05	01	05	00	000	    	   0	V
1	05	01	05	01	000	    	   0	H
1	05	01	05	02	000	    	   0	H
1	05	01	05	03	000	    	   0	H
1	05	01	05	04	000	    	   0	H
1	05	01	05	05	000	    	   0	H
1	05	01	05	06	000	    	   0	H
1	05	01	06	00	000	    	   0	V
1	05	01	06	01	000	    	   0	H
1	05	01	06	02	000	    	   0	H
1	05	01	06	03	000	    	   0	H
1	05	01	07	00	000	    	   0	V
1	05	01	07	01	000	    	   0	H
1	05	01	07	02	000	    	   0	H
1	05	01	08	00	000	    	   0	V
1	05	01	08	01	000	    	   0	H
1	05	01	08	02	000	    	   0	H
1	05	01	08	03	000	    	   0	H
1	05	01	09	00	000	    	   0	V
1	05	01	09	01	000	    	   0	H
1	05	01	09	02	000	    	   0	H
1	05	01	09	03	000	    	   0	H
1	05	01	10	00	000	    	   0	V
1	05	01	10	01	000	    	   0	H
1	05	01	10	02	000	    	   0	H
1	05	01	11	00	000	    	   0	V
1	05	01	11	01	000	    	   0	H
1	05	01	11	02	000	    	   0	H
1	05	01	11	03	000	    	   0	H
1	05	01	12	00	000	    	   0	V
1	05	01	12	01	000	    	   0	H
1	05	01	12	02	000	    	   0	H
1	05	01	12	03	000	    	   0	H
1	05	01	13	00	000	    	   0	V
1	05	01	13	01	000	    	   0	H
1	05	01	13	02	000	    	   0	H
1	05	01	13	03	000	    	   0	H
1	05	01	13	04	000	    	   0	H
1	05	01	14	00	000	    	   0	V
1	05	01	14	01	000	    	   0	H
1	05	01	14	02	000	    	   0	H
1	05	01	14	03	000	    	   0	H
1	05	01	14	04	000	    	   0	H
1	05	01	15	00	000	    	   0	V
1	05	01	15	01	000	    	   0	H
1	05	01	15	02	000	    	   0	H
1	05	01	15	03	000	    	   0	H
1	05	01	16	00	000	    	   0	V
1	05	01	16	01	000	    	   0	H
1	05	01	16	02	000	    	   0	H
1	05	01	16	03	000	    	   0	H
1	05	01	17	00	000	    	   0	V
1	05	01	17	01	000	    	   0	H
1	05	01	17	02	000	    	   0	H
1	05	01	17	03	000	    	   0	H
1	05	01	17	04	000	    	   0	H
1	05	01	17	05	000	    	   0	H
1	05	01	17	06	000	    	   0	H
1	05	01	18	00	000	    	   0	V
1	05	01	18	01	000	    	   0	H
1	05	01	18	02	000	    	   0	H
1	05	01	18	03	000	    	   0	H
1	05	01	19	00	000	    	   0	V
1	05	01	19	01	000	    	   0	H
1	05	01	19	02	000	    	   0	H
1	05	01	19	03	000	    	   0	H
1	05	01	19	04	000	    	   0	H
1	05	01	20	00	000	    	   0	V
1	05	01	20	01	000	    	   0	H
1	05	01	20	02	000	    	   0	H
1	05	01	20	03	000	    	   0	H
1	05	01	20	04	000	    	   0	H
1	05	01	20	05	000	    	   0	H
1	05	01	21	00	000	    	   0	V
1	05	01	21	01	000	    	   0	H
1	05	01	21	02	000	    	   0	H
1	05	01	21	03	000	    	   0	H
1	05	01	21	04	000	    	   0	H
1	05	01	21	05	000	    	   0	H
1	05	01	22	00	000	    	   0	V
1	05	01	22	01	000	    	   0	H
1	05	01	22	02	000	    	   0	H
1	05	01	22	03	000	    	   0	H
1	05	01	23	00	000	    	   0	V
1	05	01	23	01	000	    	   0	H
1	05	01	23	02	000	    	   0	H
1	05	01	24	00	000	    	   0	V
1	05	01	24	01	000	    	   0	H
1	05	01	24	02	000	    	   0	H
1	05	01	25	00	000	    	   0	V
1	05	01	26	00	000	    	   0	V
1	05	01	28	00	000	    	   0	V
1	05	01	30	00	000	    	   0	V
1	05	01	31	00	000	    	   0	V
1	05	01	32	00	000	    	   0	V
1	05	02	01	00	000	    	   0	V
1	05	02	01	01	000	    	   0	H
1	05	02	01	02	000	    	   0	H
1	05	02	01	03	000	    	   0	H
1	05	02	01	04	000	    	   0	H
1	05	02	01	05	000	    	   0	H
1	05	02	02	00	000	    	   0	V
1	05	02	02	01	000	    	   0	H
1	05	02	02	02	000	    	   0	H
1	05	02	02	03	000	    	   0	H
1	05	02	02	04	000	    	   0	H
1	05	02	03	00	000	    	   0	V
1	05	02	03	01	000	    	   0	H
1	05	02	03	02	000	    	   0	H
1	05	02	03	03	000	    	   0	H
1	05	02	04	00	000	    	   0	V
1	05	02	04	01	000	    	   0	H
1	05	02	04	02	000	    	   0	H
1	05	02	04	03	000	    	   0	H
1	05	02	05	00	000	    	   0	V
1	05	02	05	01	000	    	   0	H
1	05	02	05	02	000	    	   0	H
1	05	02	05	03	000	    	   0	H
1	05	02	05	04	000	    	   0	H
1	05	02	05	05	000	    	   0	H
1	05	02	05	06	000	    	   0	H
1	05	02	06	00	000	    	   0	V
1	05	02	06	01	000	    	   0	H
1	05	02	06	02	000	    	   0	H
1	05	02	06	03	000	    	   0	H
1	05	02	06	04	000	    	   0	H
1	05	02	06	05	000	    	   0	H
1	05	02	06	06	000	    	   0	H
1	05	02	06	07	000	    	   0	H
1	05	02	06	08	000	    	   0	H
1	05	02	07	00	000	    	   0	V
1	05	02	07	01	000	    	   0	H
1	05	02	07	02	000	    	   0	H
1	05	02	07	03	000	    	   0	H
1	05	02	07	04	000	    	   0	H
1	05	02	08	00	000	    	   0	V
1	05	02	08	01	000	    	   0	H
1	05	02	08	02	000	    	   0	H
1	05	02	08	03	000	    	   0	H
1	05	02	08	04	000	    	   0	H
1	05	02	08	05	000	    	   0	H
1	05	02	08	06	000	    	   0	H
1	05	02	09	00	000	    	   0	V
1	05	02	09	01	000	    	   0	H
1	05	02	09	02	000	    	   0	H
1	05	02	09	03	000	    	   0	H
1	05	02	09	04	000	    	   0	H
1	05	02	09	05	000	    	   0	H
1	05	02	09	06	000	    	   0	H
1	05	02	09	07	000	    	   0	H
1	05	02	10	00	000	    	   0	V
1	05	02	10	01	000	    	   0	H
1	05	02	10	02	000	    	   0	H
1	05	02	10	03	000	    	   0	H
1	05	02	10	04	000	    	   0	H
1	05	02	10	05	000	    	   0	H
1	05	02	10	06	000	    	   0	H
1	05	02	10	07	000	    	   0	H
1	05	02	10	08	000	    	   0	H
1	05	02	10	09	000	    	   0	H
1	05	02	11	00	000	    	   0	V
1	05	02	11	01	000	    	   0	H
1	05	02	11	02	000	    	   0	H
1	05	02	11	03	000	    	   0	H
1	05	02	11	04	000	    	   0	H
1	05	02	11	05	000	    	   0	H
1	05	02	11	06	000	    	   0	H
1	05	02	11	07	000	    	   0	H
1	05	02	12	00	000	    	   0	V
1	05	02	12	01	000	    	   0	H
1	05	02	12	02	000	    	   0	H
1	05	02	12	03	000	    	   0	H
1	05	02	12	04	000	    	   0	H
1	05	02	12	05	000	    	   0	H
1	05	02	12	06	000	    	   0	H
1	05	02	12	07	000	    	   0	H
1	05	02	12	08	000	    	   0	H
1	05	02	12	09	000	    	   0	H
1	05	02	12	10	000	    	   0	H
1	05	02	12	11	000	    	   0	H
1	05	02	12	12	000	    	   0	H
1	05	02	12	13	000	    	   0	H
