CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	VMDATE 	VSZ4   	VMPOPUL	VMOD8  	VMOD7A 	VMOD7B 	VMOD6A 	VMOD6B 	VMOD5A 	VMOD5B 	VMOD5C 	VMOD5D 	VMOD5E 	VMOD5F 	VMOD4  	VMOD3A 	VMOD3B 	VMOD3C 	VMOD2A 	VMOD2B 	VMOD2C 	VMOD2D 	VMOD2E 	VMOD2F 	VMOD1A 	VMOD1B 	VMOD1C 	VMOD1D 	VMOD1E 	VMOD1F 	VMOD1G 	VMOD1H 	VMOD1I 	VMOD1J 	VMOD1K 	VMOD1L 	VMOD1M 	VMOD1N 	VMOD1O 	VMOD1P 	VMOD1Q 	VMOD1R 	VMOD1S 
1	01	01	03	00	004	7209	   0	    36	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	03	00	004	7210	   0	    36	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	03	00	004	7211	   0	    36	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	C	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	03	00	004	7212	   0	    36	E	E	E	E	D	D	N	D	E	E	E	 	 	 	 	 	 	 	 	 	 	E	B	D	N	D	E	N	D	D	E	N	E	E	E	E	N	E	E	N
1	01	01	04	00	004	7201	   0	  1372	B	B	C	B	B	B	B	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	N	A	A	C	C	B	B	D	B
1	01	01	04	00	004	7202	   0	  1372	B	B	C	B	B	B	B	B	A	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	B	B	A	N	A	A	C	C	B	B	D	B
1	01	01	04	00	004	7203	   0	  1372	D	D	C	C	D	D	D	C	B	B	C	 	 	 	 	 	 	 	 	 	 	C	D	D	C	D	A	B	B	C	A	N	A	B	C	C	B	B	D	B
1	01	01	04	00	004	7204	   0	   480	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	04	00	004	7205	   0	   480	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	04	00	004	7206	   0	   480	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	04	00	004	7207	   0	   275	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	04	00	004	7208	   0	   100	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	04	00	004	7209	   0	    41	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	04	00	004	7210	   0	    30	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	04	00	004	7211	   0	    30	E	E	E	E	D	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	C	D	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	04	00	004	7212	   0	    30	E	E	E	E	D	D	N	D	E	E	E	 	 	 	 	 	 	 	 	 	 	E	B	B	N	B	E	N	D	D	E	N	E	E	E	E	N	E	E	N
1	01	01	05	00	004	7201	   0	  3387	B	B	C	B	B	B	B	A	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	A	A	N	A	B	C	C	C	B	D	B
1	01	01	05	00	004	7202	   0	  2683	B	B	C	B	B	B	B	A	B	B	C	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	A	A	N	B	B	C	C	C	B	D	B
1	01	01	05	00	004	7203	   0	  2683	D	D	C	C	D	C	D	C	B	B	C	 	 	 	 	 	 	 	 	 	 	B	D	D	C	D	A	B	B	C	A	N	B	B	C	C	C	B	D	B
1	01	01	05	00	004	7204	   0	   850	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	05	00	004	7205	   0	   850	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	05	00	004	7206	   0	   850	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	05	00	004	7207	   0	   470	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	05	00	004	7208	   0	   117	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	05	00	004	7209	   0	    22	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	05	00	004	7210	   0	    22	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	05	00	004	7211	   0	    22	E	E	E	E	D	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	C	D	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	05	00	004	7212	   0	    22	E	E	E	E	D	D	N	D	E	E	E	 	 	 	 	 	 	 	 	 	 	E	B	B	N	B	E	N	D	D	E	N	E	E	E	E	N	E	E	N
1	01	01	06	00	004	7201	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	01	01	06	00	004	7202	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	01	01	06	00	004	7203	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	01	01	06	00	004	7204	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	01	01	06	00	004	7205	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	01	01	06	00	004	7206	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	01	01	06	00	004	7207	   0	     0	N	N	N	N	N	N	N	N	N	N	N	 	 	 	 	 	 	 	 	 	 	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
1	01	01	07	00	004	7201	   0	  3585	B	B	D	B	B	B	B	B	B	C	C	 	 	 	 	 	 	 	 	 	 	A	B	A	B	B	B	B	B	B	A	N	A	B	C	C	B	B	D	C
1	01	01	07	00	004	7202	   0	  3585	B	B	D	B	A	A	B	B	B	C	C	 	 	 	 	 	 	 	 	 	 	A	A	A	B	B	B	B	B	B	A	N	A	B	C	C	B	B	D	C
1	01	01	07	00	004	7203	   0	  3585	D	D	D	C	D	D	C	C	B	C	C	 	 	 	 	 	 	 	 	 	 	D	D	D	B	D	B	B	B	C	A	N	A	B	C	C	B	B	E	C
1	01	01	07	00	004	7204	   0	  1180	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	07	00	004	7205	   0	  1180	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	07	00	004	7206	   0	  1180	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	07	00	004	7207	   0	   445	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	07	00	004	7208	   0	   309	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	07	00	004	7209	   0	    27	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	07	00	004	7210	   0	    27	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	07	00	004	7211	   0	    27	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	07	00	004	7212	   0	    27	E	E	E	E	E	E	N	D	E	E	E	 	 	 	 	 	 	 	 	 	 	E	D	D	N	D	E	N	D	D	E	N	E	E	E	E	N	E	E	N
1	01	01	08	00	004	7201	   0	  1881	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	C	B	A	B	B	B	B	C	A	A	B	C	B	B	C	B
1	01	01	08	00	004	7202	   0	  1881	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	B	A	C	B	A	B	B	B	B	C	A	A	B	C	B	B	C	B
1	01	01	08	00	004	7203	   0	  1881	D	D	C	C	D	C	D	C	B	B	B	 	 	 	 	 	 	 	 	 	 	B	D	D	C	D	A	C	B	C	B	C	A	B	B	C	B	B	C	B
1	01	01	08	00	004	7204	   0	   600	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	08	00	004	7205	   0	   600	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	08	00	004	7206	   0	   600	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	08	00	004	7207	   0	   325	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	08	00	004	7208	   0	    88	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	08	00	004	7209	   0	    21	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	08	00	004	7210	   0	    11	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	08	00	004	7211	   0	    11	E	E	E	E	D	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	C	D	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	08	00	004	7212	   0	    11	E	E	E	E	D	D	N	D	E	E	E	 	 	 	 	 	 	 	 	 	 	E	B	B	N	B	E	N	D	D	E	N	E	E	E	E	N	E	E	N
1	01	01	09	00	004	7201	   0	  2410	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	B	B	B	B	A	N	A	B	B	C	B	B	D	B
1	01	01	09	00	004	7202	   0	  2410	B	B	C	B	B	C	C	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	C	A	B	C	B	B	B	B	A	N	A	B	B	C	B	B	D	B
1	01	01	09	00	004	7203	   0	  2410	D	D	C	C	D	D	D	C	B	B	B	 	 	 	 	 	 	 	 	 	 	C	D	D	C	D	B	B	B	C	A	N	A	B	B	C	B	B	D	B
1	01	01	09	00	004	7204	   0	   750	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	09	00	004	7205	   0	   750	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	09	00	004	7206	   0	   888	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	09	00	004	7207	   0	   720	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	09	00	004	7208	   0	   187	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	09	00	004	7209	   0	    22	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	09	00	004	7210	   0	    22	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	09	00	004	7211	   0	    22	E	E	E	E	D	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	C	D	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	09	00	004	7212	   0	    22	E	E	E	E	D	D	N	D	E	E	E	 	 	 	 	 	 	 	 	 	 	E	B	B	N	B	E	N	D	D	E	N	E	E	E	E	N	E	E	N
1	01	01	10	00	004	7201	   0	  4009	B	B	C	B	A	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	N	B	A	B	C	B	A	C	B
1	01	01	10	00	004	7202	   0	  4009	B	B	C	B	A	B	A	B	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	A	A	A	B	B	B	A	N	B	A	B	C	B	A	C	B
1	01	01	10	00	004	7203	   0	  4009	D	D	C	C	D	D	C	C	B	B	B	 	 	 	 	 	 	 	 	 	 	D	D	D	B	D	A	B	B	C	A	N	B	B	B	C	B	A	C	B
1	01	01	10	00	004	7204	   0	  1230	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	10	00	004	7205	   0	  1230	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	10	00	004	7206	   0	  1230	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	10	00	004	7207	   0	   123	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	10	00	004	7208	   0	    58	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	10	00	004	7209	   0	    17	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	10	00	004	7210	   0	    17	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	10	00	004	7211	   0	    17	E	E	E	E	D	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	C	D	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	10	00	004	7212	   0	    17	E	E	E	E	D	D	N	D	E	E	E	 	 	 	 	 	 	 	 	 	 	E	B	B	N	C	E	N	D	D	E	N	E	E	E	E	N	E	E	N
1	01	01	12	00	004	7201	   0	  5728	B	B	B	A	B	B	B	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	A	B	A	A	A	N	A	A	A	B	B	B	B	B
1	01	01	12	00	004	7202	   0	  5728	B	B	B	A	B	B	B	A	A	B	B	 	 	 	 	 	 	 	 	 	 	B	A	B	B	A	A	B	A	A	A	N	A	A	A	B	B	B	B	B
1	01	01	12	00	004	7203	   0	  5728	D	D	B	C	D	D	C	D	B	B	B	 	 	 	 	 	 	 	 	 	 	D	D	D	B	D	A	B	N	C	A	N	A	B	A	B	B	B	B	B
1	01	01	12	00	004	7204	   0	  2100	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	12	00	004	7205	   0	  2100	V	E	N	E	E	E	N	E	N	N	N	 	 	 	 	 	 	 	 	 	 	E	E	E	N	D	N	N	N	D	N	N	N	N	N	N	N	N	N	N
1	01	01	12	00	004	7206	   0	  2100	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	12	00	004	7207	   0	  1275	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	12	00	004	7208	   0	   358	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	12	00	004	7209	   0	    21	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	12	00	004	7210	   0	    21	E	E	E	E	E	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	E	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	12	00	004	7211	   0	    21	E	E	E	E	D	D	E	E	E	E	N	 	 	 	 	 	 	 	 	 	 	D	D	D	E	E	E	E	E	D	E	N	N	E	N	N	N	N	N	N
1	01	01	12	00	004	7212	   0	    21	E	E	E	E	D	D	N	D	E	E	E	 	 	 	 	 	 	 	 	 	 	E	B	B	N	B	E	N	D	D	E	N	E	E	E	E	N	E	E	N
1	01	01	13	00	004	7201	   0	  4512	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	B	A	B	B	B	B	B	B	A	B	A	B	B	C	B	B	C	A
1	01	01	13	00	004	7202	   0	  4512	B	B	C	B	B	B	B	B	B	B	B	 	 	 	 	 	 	 	 	 	 	B	A	A	B	A	B	B	B	B	A	B	A	B	B	C	B	B	C	A
1	01	01	13	00	004	7203	   0	  4512	C	C	C	C	C	C	C	C	B	B	B	 	 	 	 	 	 	 	 	 	 	B	D	D	B	D	B	B	B	C	A	B	A	B	B	C	B	B	C	A
