CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	 +SC0   	VSZ    	RECTP  
1	01	01	01	00	000	    	   0	V
1	01	01	01	01	000	    	   0	H
1	01	01	01	02	000	    	   0	H
1	01	01	01	03	000	    	   0	H
1	01	01	01	04	000	    	   0	H
1	01	01	01	05	000	    	   0	H
1	01	01	02	00	000	    	   0	V
1	01	01	02	01	000	    	   0	H
1	01	01	02	02	000	    	   0	H
1	01	01	02	03	000	    	   0	H
1	01	01	02	04	000	    	   0	H
1	01	01	02	05	000	    	   0	H
1	01	01	02	06	000	    	   0	H
1	01	01	03	00	000	    	   0	V
1	01	01	03	01	000	    	   0	H
1	01	01	03	02	000	    	   0	H
1	01	01	03	03	000	    	   0	H
1	01	01	03	04	000	    	   0	H
1	01	01	03	05	000	    	   0	H
1	01	01	03	06	000	    	   0	H
1	01	01	03	07	000	    	   0	H
1	01	01	03	11	000	    	   0	H
1	01	01	04	00	000	    	   0	V
1	01	01	04	01	000	    	   0	H
1	01	01	04	02	000	    	   0	H
1	01	01	04	03	000	    	   0	H
1	01	01	04	04	000	    	   0	H
1	01	01	04	05	000	    	   0	H
1	01	01	05	00	000	    	   0	V
1	01	01	05	01	000	    	   0	H
1	01	01	05	02	000	    	   0	H
1	01	01	05	03	000	    	   0	H
1	01	01	05	04	000	    	   0	H
1	01	01	06	00	000	    	   0	V
1	01	01	06	01	000	    	   0	H
1	01	01	06	02	000	    	   0	H
1	01	01	07	00	000	    	   0	V
1	01	01	07	01	000	    	   0	H
1	01	01	07	02	000	    	   0	H
1	01	01	07	03	000	    	   0	H
1	01	01	07	04	000	    	   0	H
1	01	01	07	05	000	    	   0	H
1	01	01	08	00	000	    	   0	V
1	01	01	08	01	000	    	   0	H
1	01	01	08	02	000	    	   0	H
1	01	01	08	03	000	    	   0	H
1	01	01	09	00	000	    	   0	V
1	01	01	09	01	000	    	   0	H
1	01	01	09	02	000	    	   0	H
1	01	01	09	03	000	    	   0	H
1	01	01	10	00	000	    	   0	V
1	01	01	10	01	000	    	   0	H
1	01	01	10	02	000	    	   0	H
1	01	01	10	03	000	    	   0	H
1	01	01	10	04	000	    	   0	H
1	01	01	10	05	000	    	   0	H
1	01	01	10	06	000	    	   0	H
1	01	01	12	00	000	    	   0	V
1	01	01	12	01	000	    	   0	H
1	01	01	12	02	000	    	   0	H
1	01	01	12	03	000	    	   0	H
1	01	01	13	00	000	    	   0	V
1	01	01	13	01	000	    	   0	H
1	01	01	14	00	000	    	   0	V
1	01	01	14	01	000	    	   0	H
1	01	01	14	02	000	    	   0	H
1	01	01	14	03	000	    	   0	H
1	01	01	14	04	000	    	   0	H
1	01	01	14	05	000	    	   0	H
1	01	01	14	06	000	    	   0	H
1	01	01	14	07	000	    	   0	H
1	01	01	15	00	000	    	   0	V
1	01	01	15	01	000	    	   0	H
1	01	01	15	02	000	    	   0	H
1	01	01	16	00	000	    	   0	V
1	01	01	16	01	000	    	   0	H
1	01	01	16	02	000	    	   0	H
1	01	01	16	03	000	    	   0	H
1	01	01	16	04	000	    	   0	H
1	01	01	16	05	000	    	   0	H
1	01	01	16	06	000	    	   0	H
1	01	01	17	00	000	    	   0	V
1	01	01	17	01	000	    	   0	H
1	01	01	17	02	000	    	   0	H
1	01	01	17	03	000	    	   0	H
1	01	01	17	04	000	    	   0	H
1	01	01	17	05	000	    	   0	H
1	01	01	18	00	000	    	   0	V
1	01	01	18	01	000	    	   0	H
1	01	01	18	02	000	    	   0	H
1	01	01	18	03	000	    	   0	H
1	01	01	19	00	000	    	   0	V
1	01	01	20	00	000	    	   0	V
1	01	01	20	01	000	    	   0	H
1	01	01	20	02	000	    	   0	H
1	01	02	01	00	000	    	   0	V
1	01	02	01	01	000	    	   0	H
1	01	02	01	02	000	    	   0	H
1	01	02	01	03	000	    	   0	H
1	01	02	01	04	000	    	   0	H
1	01	02	01	05	000	    	   0	H
1	01	02	01	06	000	    	   0	H
1	01	02	02	00	000	    	   0	V
1	01	02	02	01	000	    	   0	H
1	01	02	02	02	000	    	   0	H
1	01	02	02	03	000	    	   0	H
1	01	02	02	04	000	    	   0	H
1	01	02	02	05	000	    	   0	H
1	01	02	02	06	000	    	   0	H
1	01	02	02	07	000	    	   0	H
1	01	02	02	08	000	    	   0	H
1	01	02	03	00	000	    	   0	V
1	01	02	03	01	000	    	   0	H
1	01	02	03	02	000	    	   0	H
1	01	02	03	03	000	    	   0	H
1	01	02	04	00	000	    	   0	V
1	01	02	04	01	000	    	   0	H
1	01	02	04	02	000	    	   0	H
1	01	02	04	03	000	    	   0	H
1	01	02	04	04	000	    	   0	H
1	01	02	04	05	000	    	   0	H
1	01	02	04	06	000	    	   0	H
1	01	02	05	00	000	    	   0	V
1	01	02	05	01	000	    	   0	H
1	01	02	05	02	000	    	   0	H
1	01	02	05	03	000	    	   0	H
1	01	02	06	00	000	    	   0	V
1	01	02	06	01	000	    	   0	H
1	01	02	06	02	000	    	   0	H
1	01	02	06	03	000	    	   0	H
1	01	02	06	04	000	    	   0	H
1	01	02	06	05	000	    	   0	H
1	01	02	06	06	000	    	   0	H
1	01	02	06	07	000	    	   0	H
1	01	02	07	00	000	    	   0	V
1	01	02	07	01	000	    	   0	H
1	01	02	07	02	000	    	   0	H
1	01	02	07	03	000	    	   0	H
1	01	02	07	04	000	    	   0	H
1	01	02	07	05	000	    	   0	H
1	01	02	07	06	000	    	   0	H
1	01	02	07	07	000	    	   0	H
1	01	02	07	08	000	    	   0	H
1	01	03	01	00	000	    	   0	V
1	01	03	01	01	000	    	   0	H
1	01	03	01	02	000	    	   0	H
1	01	03	01	03	000	    	   0	H
1	01	03	01	04	000	    	   0	H
1	01	03	01	05	000	    	   0	H
1	01	03	01	06	000	    	   0	H
1	01	03	01	07	000	    	   0	H
1	01	03	01	08	000	    	   0	H
1	01	03	01	09	000	    	   0	H
1	01	03	01	10	000	    	   0	H
1	01	03	02	00	000	    	   0	V
1	01	03	02	01	000	    	   0	H
1	01	03	02	02	000	    	   0	H
1	01	03	02	03	000	    	   0	H
1	01	03	02	04	000	    	   0	H
1	01	03	02	05	000	    	   0	H
1	01	03	02	06	000	    	   0	H
1	01	03	02	07	000	    	   0	H
1	01	03	03	00	000	    	   0	V
1	01	03	03	01	000	    	   0	H
1	01	03	03	02	000	    	   0	H
1	01	03	03	03	000	    	   0	H
1	01	03	03	04	000	    	   0	H
1	01	03	03	05	000	    	   0	H
1	01	03	03	06	000	    	   0	H
1	01	03	03	07	000	    	   0	H
1	01	03	03	08	000	    	   0	H
1	01	03	03	09	000	    	   0	H
1	01	03	03	10	000	    	   0	H
1	01	03	04	00	000	    	   0	V
1	01	03	04	01	000	    	   0	H
1	01	03	04	02	000	    	   0	H
1	01	03	04	03	000	    	   0	H
1	01	03	04	04	000	    	   0	H
1	01	03	04	05	000	    	   0	H
1	01	03	04	06	000	    	   0	H
1	01	03	06	00	000	    	   0	V
1	01	03	06	01	000	    	   0	H
1	01	03	06	02	000	    	   0	H
1	01	03	06	03	000	    	   0	H
1	01	03	06	04	000	    	   0	H
1	01	03	06	05	000	    	   0	H
1	01	03	06	06	000	    	   0	H
1	01	03	06	07	000	    	   0	H
1	01	03	06	08	000	    	   0	H
1	01	03	06	09	000	    	   0	H
1	01	03	06	10	000	    	   0	H
1	01	03	08	00	000	    	   0	V
1	01	03	08	01	000	    	   0	H
1	01	03	08	02	000	    	   0	H
1	01	03	08	03	000	    	   0	H
1	01	03	08	04	000	    	   0	H
1	01	03	08	05	000	    	   0	H
1	01	03	08	06	000	    	   0	H
1	01	03	09	00	000	    	   0	V
1	01	03	09	01	000	    	   0	H
1	01	03	09	02	000	    	   0	H
1	01	03	09	03	000	    	   0	H
1	01	03	09	04	000	    	   0	H
1	01	03	09	05	000	    	   0	H
1	01	03	09	06	000	    	   0	H
1	01	03	09	07	000	    	   0	H
1	01	03	10	00	000	    	   0	V
1	01	03	10	01	000	    	   0	H
1	01	03	10	02	000	    	   0	H
1	01	03	10	03	000	    	   0	H
1	01	03	10	04	000	    	   0	H
1	01	03	10	05	000	    	   0	H
1	01	03	10	06	000	    	   0	H
1	01	03	10	07	000	    	   0	H
1	01	03	10	08	000	    	   0	H
1	01	03	10	09	000	    	   0	H
1	01	03	10	10	000	    	   0	H
1	01	03	10	11	000	    	   0	H
1	01	03	11	00	000	    	   0	V
1	01	03	11	01	000	    	   0	H
1	01	03	11	02	000	    	   0	H
1	01	03	11	03	000	    	   0	H
1	01	03	11	04	000	    	   0	H
1	01	03	11	05	000	    	   0	H
1	01	03	11	06	000	    	   0	H
1	01	03	11	07	000	    	   0	H
1	01	03	12	00	000	    	   0	V
1	01	03	12	01	000	    	   0	H
1	01	03	12	02	000	    	   0	H
1	01	03	12	03	000	    	   0	H
1	01	03	12	04	000	    	   0	H
1	01	03	12	05	000	    	   0	H
1	01	03	12	06	000	    	   0	H
1	01	03	12	07	000	    	   0	H
1	01	03	12	08	000	    	   0	H
1	01	03	12	09	000	    	   0	H
1	01	03	13	00	000	    	   0	V
1	01	03	13	01	000	    	   0	H
1	01	03	13	02	000	    	   0	H
1	01	03	13	03	000	    	   0	H
1	01	03	13	04	000	    	   0	H
1	01	03	13	05	000	    	   0	H
1	01	03	13	06	000	    	   0	H
1	01	03	13	07	000	    	   0	H
1	01	03	13	08	000	    	   0	H
1	01	03	13	09	000	    	   0	H
1	01	03	14	00	000	    	   0	V
1	01	03	14	01	000	    	   0	H
1	01	03	14	02	000	    	   0	H
1	01	03	14	03	000	    	   0	H
1	01	03	14	04	000	    	   0	H
1	01	03	14	05	000	    	   0	H
1	01	03	14	06	000	    	   0	H
1	01	03	14	07	000	    	   0	H
1	01	03	14	08	000	    	   0	H
1	01	03	14	09	000	    	   0	H
1	01	03	15	00	000	    	   0	V
1	01	03	15	01	000	    	   0	H
1	01	03	15	02	000	    	   0	H
1	01	03	15	03	000	    	   0	H
1	01	03	15	04	000	    	   0	H
1	01	03	15	05	000	    	   0	H
1	01	03	15	06	000	    	   0	H
1	01	03	16	00	000	    	   0	V
1	01	03	16	01	000	    	   0	H
1	01	03	16	02	000	    	   0	H
1	01	03	16	03	000	    	   0	H
1	01	03	16	04	000	    	   0	H
1	01	03	16	05	000	    	   0	H
1	01	03	16	06	000	    	   0	H
1	01	03	16	07	000	    	   0	H
1	01	03	17	00	000	    	   0	V
1	01	03	17	01	000	    	   0	H
1	01	03	17	02	000	    	   0	H
1	01	03	17	03	000	    	   0	H
1	01	03	17	04	000	    	   0	H
1	01	03	17	05	000	    	   0	H
1	01	03	17	06	000	    	   0	H
1	01	03	17	07	000	    	   0	H
1	01	03	18	00	000	    	   0	V
1	01	03	19	00	000	    	   0	V
1	01	03	20	00	000	    	   0	V
1	01	03	21	00	000	    	   0	V
1	01	03	22	00	000	    	   0	V
1	01	03	23	00	000	    	   0	V
1	01	03	24	00	000	    	   0	V
1	01	03	25	00	000	    	   0	V
1	01	04	01	00	000	    	   0	V
1	01	04	01	01	000	    	   0	H
1	01	04	01	02	000	    	   0	H
1	01	04	01	03	000	    	   0	H
1	01	04	01	04	000	    	   0	H
1	01	04	01	05	000	    	   0	H
1	01	04	01	06	000	    	   0	H
1	01	04	01	07	000	    	   0	H
1	01	04	01	08	000	    	   0	H
1	01	04	01	09	000	    	   0	H
1	01	04	01	10	000	    	   0	H
1	01	04	01	11	000	    	   0	H
1	01	04	01	12	000	    	   0	H
1	01	04	01	13	000	    	   0	H
1	01	04	01	14	000	    	   0	H
1	01	04	01	15	000	    	   0	H
1	01	04	01	16	000	    	   0	H
1	01	04	01	17	000	    	   0	H
1	01	04	01	18	000	    	   0	H
1	01	04	01	19	000	    	   0	H
1	01	04	01	20	000	    	   0	H
1	01	04	01	21	000	    	   0	H
1	01	04	01	22	000	    	   0	H
1	01	04	01	23	000	    	   0	H
1	01	04	01	24	000	    	   0	H
1	01	04	01	25	000	    	   0	H
1	01	04	01	26	000	    	   0	H
1	01	04	01	27	000	    	   0	H
1	01	04	01	28	000	    	   0	H
1	01	04	01	29	000	    	   0	H
1	01	04	01	30	000	    	   0	H
1	01	04	01	31	000	    	   0	H
1	01	04	01	32	000	    	   0	H
1	01	04	01	33	000	    	   0	H
1	01	04	01	34	000	    	   0	H
1	01	04	01	35	000	    	   0	H
1	01	04	01	36	000	    	   0	H
1	01	04	01	37	000	    	   0	H
1	01	04	01	38	000	    	   0	H
1	01	04	01	39	000	    	   0	H
1	01	04	01	40	000	    	   0	H
1	01	04	01	41	000	    	   0	H
1	01	04	01	42	000	    	   0	H
1	01	04	01	43	000	    	   0	H
1	01	04	01	44	000	    	   0	H
1	01	04	01	45	000	    	   0	H
1	01	04	01	61	000	    	   0	H
1	01	04	02	00	000	    	   0	V
1	01	04	02	01	000	    	   0	H
1	01	04	02	02	000	    	   0	H
1	01	04	02	03	000	    	   0	H
1	01	04	02	04	000	    	   0	H
1	01	04	02	05	000	    	   0	H
1	01	04	02	06	000	    	   0	H
1	01	04	02	07	000	    	   0	H
1	01	04	02	08	000	    	   0	H
1	01	04	02	09	000	    	   0	H
1	01	04	02	10	000	    	   0	H
1	01	04	02	11	000	    	   0	H
1	01	04	03	00	000	    	   0	V
1	01	04	03	01	000	    	   0	H
1	01	04	03	02	000	    	   0	H
1	01	04	03	03	000	    	   0	H
1	01	04	03	04	000	    	   0	H
1	01	04	03	05	000	    	   0	H
1	01	04	03	06	000	    	   0	H
1	01	04	03	07	000	    	   0	H
1	01	04	03	08	000	    	   0	H
1	01	04	03	09	000	    	   0	H
1	01	04	03	10	000	    	   0	H
1	01	04	03	11	000	    	   0	H
1	01	04	03	12	000	    	   0	H
1	01	04	05	00	000	    	   0	V
1	01	04	05	01	000	    	   0	H
1	01	04	05	02	000	    	   0	H
1	01	04	05	03	000	    	   0	H
1	01	04	05	04	000	    	   0	H
1	01	04	05	05	000	    	   0	H
1	01	04	05	06	000	    	   0	H
1	01	04	05	07	000	    	   0	H
1	01	04	05	08	000	    	   0	H
1	01	04	05	09	000	    	   0	H
1	01	04	05	10	000	    	   0	H
1	01	04	05	11	000	    	   0	H
1	01	04	05	12	000	    	   0	H
1	01	04	05	13	000	    	   0	H
1	01	04	05	14	000	    	   0	H
1	01	04	05	15	000	    	   0	H
1	01	04	05	16	000	    	   0	H
1	01	04	05	17	000	    	   0	H
1	01	04	05	18	000	    	   0	H
1	01	04	05	19	000	    	   0	H
1	01	04	05	20	000	    	   0	H
1	01	04	05	21	000	    	   0	H
1	01	04	05	22	000	    	   0	H
1	01	04	05	23	000	    	   0	H
1	01	04	05	24	000	    	   0	H
1	01	04	05	25	000	    	   0	H
1	01	04	05	26	000	    	   0	H
1	01	04	05	27	000	    	   0	H
1	01	04	05	28	000	    	   0	H
1	01	04	05	29	000	    	   0	H
1	01	04	05	30	000	    	   0	H
1	01	04	05	31	000	    	   0	H
1	01	04	05	32	000	    	   0	H
1	01	04	05	33	000	    	   0	H
1	01	04	05	34	000	    	   0	H
1	01	04	05	35	000	    	   0	H
1	01	04	05	36	000	    	   0	H
1	01	04	05	37	000	    	   0	H
1	01	04	05	38	000	    	   0	H
1	01	04	05	39	000	    	   0	H
1	01	04	05	40	000	    	   0	H
1	01	04	05	41	000	    	   0	H
1	01	04	05	42	000	    	   0	H
1	01	04	05	43	000	    	   0	H
1	01	04	05	44	000	    	   0	H
1	01	04	05	45	000	    	   0	H
1	01	04	05	46	000	    	   0	H
1	01	04	05	47	000	    	   0	H
1	01	04	06	00	000	    	   0	V
1	01	04	08	00	000	    	   0	V
1	01	04	08	01	000	    	   0	H
1	01	04	08	02	000	    	   0	H
1	01	04	08	04	000	    	   0	H
1	01	04	08	05	000	    	   0	H
1	01	04	08	06	000	    	   0	H
1	01	04	08	07	000	    	   0	H
1	01	04	08	08	000	    	   0	H
1	01	04	08	10	000	    	   0	H
1	01	04	08	11	000	    	   0	H
1	01	04	08	12	000	    	   0	H
1	01	04	08	13	000	    	   0	H
1	01	04	09	00	000	    	   0	V
1	01	04	09	01	000	    	   0	H
1	01	04	09	02	000	    	   0	H
1	01	04	09	03	000	    	   0	H
1	01	04	09	04	000	    	   0	H
1	01	04	09	05	000	    	   0	H
1	01	04	09	06	000	    	   0	H
1	01	04	09	07	000	    	   0	H
1	01	04	09	08	000	    	   0	H
1	01	04	10	00	000	    	   0	V
1	01	04	11	00	000	    	   0	V
1	01	04	12	00	000	    	   0	V
1	01	04	13	00	000	    	   0	V
1	01	04	13	01	000	    	   0	H
1	01	04	13	02	000	    	   0	H
1	01	04	13	03	000	    	   0	H
1	01	04	13	04	000	    	   0	H
1	01	04	13	05	000	    	   0	H
1	01	04	13	06	000	    	   0	H
1	01	04	14	00	000	    	   0	V
1	01	04	14	01	000	    	   0	H
1	01	04	14	02	000	    	   0	H
1	01	04	14	03	000	    	   0	H
1	01	04	14	04	000	    	   0	H
1	01	04	14	05	000	    	   0	H
1	01	04	14	06	000	    	   0	H
1	01	04	14	07	000	    	   0	H
1	01	04	14	08	000	    	   0	H
1	01	04	14	09	000	    	   0	H
1	01	04	14	10	000	    	   0	H
1	01	04	14	11	000	    	   0	H
1	01	04	15	00	000	    	   0	V
1	01	04	15	01	000	    	   0	H
1	01	04	15	02	000	    	   0	H
1	01	04	15	03	000	    	   0	H
1	01	04	15	04	000	    	   0	H
1	01	04	15	05	000	    	   0	H
1	01	04	15	06	000	    	   0	H
1	01	04	16	00	000	    	   0	V
1	01	04	16	01	000	    	   0	H
1	01	04	16	02	000	    	   0	H
1	01	04	16	03	000	    	   0	H
1	01	04	16	04	000	    	   0	H
1	01	04	16	05	000	    	   0	H
1	01	04	16	06	000	    	   0	H
1	01	04	16	07	000	    	   0	H
1	01	04	16	08	000	    	   0	H
1	01	04	16	09	000	    	   0	H
1	01	04	16	10	000	    	   0	H
1	01	04	16	11	000	    	   0	H
1	01	04	17	00	000	    	   0	V
1	01	04	17	01	000	    	   0	H
1	01	04	17	02	000	    	   0	H
1	01	04	17	03	000	    	   0	H
1	01	04	17	04	000	    	   0	H
1	01	04	17	05	000	    	   0	H
1	01	04	17	06	000	    	   0	H
1	01	04	18	00	000	    	   0	V
1	01	04	18	01	000	    	   0	H
1	01	04	18	02	000	    	   0	H
1	01	04	18	03	000	    	   0	H
1	01	04	18	04	000	    	   0	H
1	01	04	18	05	000	    	   0	H
1	01	04	18	06	000	    	   0	H
1	01	04	18	07	000	    	   0	H
1	01	04	18	08	000	    	   0	H
1	01	04	19	00	000	    	   0	V
1	01	04	19	01	000	    	   0	H
1	01	04	19	02	000	    	   0	H
1	01	04	19	03	000	    	   0	H
1	01	04	19	04	000	    	   0	H
1	01	04	19	05	000	    	   0	H
1	01	04	19	06	000	    	   0	H
1	01	05	01	00	000	    	   0	V
1	01	05	01	01	000	    	   0	H
1	01	05	01	02	000	    	   0	H
1	01	05	01	03	000	    	   0	H
1	01	05	01	04	000	    	   0	H
1	01	05	01	05	000	    	   0	H
1	01	05	01	06	000	    	   0	H
1	01	05	01	07	000	    	   0	H
1	01	05	01	08	000	    	   0	H
1	01	05	01	09	000	    	   0	H
1	01	05	01	10	000	    	   0	H
1	01	05	02	00	000	    	   0	V
1	01	05	02	01	000	    	   0	H
1	01	05	02	02	000	    	   0	H
1	01	05	02	03	000	    	   0	H
1	01	05	02	04	000	    	   0	H
1	01	05	02	05	000	    	   0	H
1	01	05	02	06	000	    	   0	H
1	01	05	02	07	000	    	   0	H
1	01	05	02	08	000	    	   0	H
1	01	05	02	09	000	    	   0	H
1	01	05	02	10	000	    	   0	H
1	01	05	02	11	000	    	   0	H
1	01	05	02	12	000	    	   0	H
1	01	05	02	13	000	    	   0	H
1	01	05	02	14	000	    	   0	H
1	01	05	02	15	000	    	   0	H
1	01	05	02	16	000	    	   0	H
1	01	05	02	17	000	    	   0	H
1	01	05	02	18	000	    	   0	H
1	01	05	02	19	000	    	   0	H
1	01	05	02	20	000	    	   0	H
1	01	05	02	21	000	    	   0	H
1	01	05	02	22	000	    	   0	H
1	01	05	02	23	000	    	   0	H
1	01	05	02	24	000	    	   0	H
1	01	05	02	25	000	    	   0	H
1	01	05	02	26	000	    	   0	H
1	01	05	02	27	000	    	   0	H
1	01	05	02	28	000	    	   0	H
1	01	05	02	29	000	    	   0	H
1	01	05	02	30	000	    	   0	H
1	01	05	02	31	000	    	   0	H
1	01	05	02	32	000	    	   0	H
1	01	05	02	33	000	    	   0	H
1	01	05	02	34	000	    	   0	H
1	01	05	02	35	000	    	   0	H
1	01	05	02	36	000	    	   0	H
1	01	05	02	37	000	    	   0	H
1	01	05	02	38	000	    	   0	H
1	01	05	02	39	000	    	   0	H
1	01	05	03	00	000	    	   0	V
1	01	05	03	01	000	    	   0	H
1	01	05	03	02	000	    	   0	H
1	01	05	03	03	000	    	   0	H
1	01	05	03	04	000	    	   0	H
1	01	05	03	05	000	    	   0	H
1	01	05	03	06	000	    	   0	H
1	01	05	03	07	000	    	   0	H
1	01	05	03	08	000	    	   0	H
1	01	05	04	00	000	    	   0	V
1	01	05	04	01	000	    	   0	H
1	01	05	04	02	000	    	   0	H
1	01	05	04	03	000	    	   0	H
1	01	05	04	04	000	    	   0	H
1	01	05	04	05	000	    	   0	H
1	01	05	04	07	000	    	   0	H
1	01	05	04	08	000	    	   0	H
1	01	05	04	09	000	    	   0	H
1	01	05	04	10	000	    	   0	H
1	01	05	04	11	000	    	   0	H
1	01	05	04	12	000	    	   0	H
1	01	05	04	13	000	    	   0	H
1	01	05	04	14	000	    	   0	H
1	01	05	05	00	000	    	   0	V
1	01	05	05	01	000	    	   0	H
1	01	05	05	02	000	    	   0	H
1	01	05	05	03	000	    	   0	H
1	01	05	05	04	000	    	   0	H
1	01	05	05	05	000	    	   0	H
1	01	05	05	06	000	    	   0	H
1	01	05	05	07	000	    	   0	H
1	01	05	05	08	000	    	   0	H
1	01	05	05	09	000	    	   0	H
1	01	05	05	10	000	    	   0	H
1	01	05	05	12	000	    	   0	H
1	01	05	05	13	000	    	   0	H
1	01	05	05	14	000	    	   0	H
1	01	05	06	00	000	    	   0	V
1	01	05	06	01	000	    	   0	H
1	01	05	06	03	000	    	   0	H
1	01	05	06	04	000	    	   0	H
1	01	05	06	05	000	    	   0	H
1	01	05	06	06	000	    	   0	H
1	01	05	06	10	000	    	   0	H
1	01	05	07	00	000	    	   0	V
1	01	05	07	01	000	    	   0	H
1	01	05	07	02	000	    	   0	H
1	01	05	07	03	000	    	   0	H
1	01	05	07	04	000	    	   0	H
1	01	05	07	05	000	    	   0	H
1	01	05	07	06	000	    	   0	H
1	01	05	07	07	000	    	   0	H
1	01	05	07	08	000	    	   0	H
1	01	05	07	09	000	    	   0	H
1	01	05	07	10	000	    	   0	H
1	01	05	08	00	000	    	   0	V
1	01	05	08	01	000	    	   0	H
1	01	05	08	02	000	    	   0	H
1	01	05	08	03	000	    	   0	H
1	01	05	08	04	000	    	   0	H
1	01	05	08	05	000	    	   0	H
1	01	05	08	06	000	    	   0	H
1	01	05	08	07	000	    	   0	H
1	01	05	08	08	000	    	   0	H
1	01	05	08	09	000	    	   0	H
1	01	05	08	10	000	    	   0	H
1	01	05	08	11	000	    	   0	H
1	01	05	08	12	000	    	   0	H
1	01	05	08	13	000	    	   0	H
1	01	05	09	00	000	    	   0	V
1	01	05	09	01	000	    	   0	H
1	01	05	09	02	000	    	   0	H
1	01	05	09	03	000	    	   0	H
1	01	05	09	04	000	    	   0	H
1	01	05	09	05	000	    	   0	H
1	01	05	09	06	000	    	   0	H
1	01	06	01	00	000	    	   0	V
1	01	06	01	01	000	    	   0	H
1	01	06	01	02	000	    	   0	H
1	01	06	01	03	000	    	   0	H
1	01	06	01	04	000	    	   0	H
1	01	06	01	05	000	    	   0	H
1	01	06	01	06	000	    	   0	H
1	01	06	02	00	000	    	   0	V
1	01	06	02	01	000	    	   0	H
1	01	06	02	02	000	    	   0	H
1	01	06	02	03	000	    	   0	H
1	01	06	02	04	000	    	   0	H
1	01	06	02	05	000	    	   0	H
1	01	06	02	06	000	    	   0	H
1	01	06	03	00	000	    	   0	V
1	01	06	03	01	000	    	   0	H
1	01	06	03	02	000	    	   0	H
1	01	06	03	03	000	    	   0	H
1	01	06	03	04	000	    	   0	H
1	01	06	03	05	000	    	   0	H
1	01	06	03	06	000	    	   0	H
1	01	06	03	07	000	    	   0	H
1	01	06	03	08	000	    	   0	H
1	01	08	01	00	000	    	   0	V
1	01	08	01	01	000	    	   0	H
1	01	08	01	02	000	    	   0	H
1	01	08	01	03	000	    	   0	H
1	01	08	01	04	000	    	   0	H
1	01	08	01	07	000	    	   0	H
1	01	08	01	10	000	    	   0	H
1	01	08	01	11	000	    	   0	H
1	01	08	01	12	000	    	   0	H
1	01	08	02	00	000	    	   0	V
1	01	08	03	00	000	    	   0	V
1	01	08	03	11	000	    	   0	H
1	01	08	04	00	000	    	   0	V
1	01	08	05	00	000	    	   0	V
1	01	08	06	00	000	    	   0	V
1	01	08	07	00	000	    	   0	V
1	01	08	07	08	000	    	   0	H
1	01	08	07	09	000	    	   0	H
1	01	08	08	00	000	    	   0	V
1	01	08	08	02	000	    	   0	H
1	01	08	08	07	000	    	   0	H
1	01	08	09	00	000	    	   0	V
1	01	08	09	01	000	    	   0	H
1	01	08	09	02	000	    	   0	H
1	01	08	09	03	000	    	   0	H
1	01	08	09	04	000	    	   0	H
1	01	08	09	05	000	    	   0	H
1	01	08	09	06	000	    	   0	H
1	01	08	09	07	000	    	   0	H
1	01	08	09	08	000	    	   0	H
1	01	08	09	09	000	    	   0	H
1	01	08	10	00	000	    	   0	V
1	01	08	11	00	000	    	   0	V
1	01	08	11	01	000	    	   0	H
1	01	08	11	02	000	    	   0	H
1	01	08	11	03	000	    	   0	H
1	01	08	12	00	000	    	   0	V
1	01	08	12	01	000	    	   0	H
1	01	08	12	02	000	    	   0	H
1	01	08	12	03	000	    	   0	H
1	01	08	13	00	000	    	   0	V
1	01	08	13	01	000	    	   0	H
1	01	08	13	02	000	    	   0	H
1	01	08	13	03	000	    	   0	H
1	01	08	14	00	000	    	   0	V
1	01	08	14	01	000	    	   0	H
1	01	08	15	00	000	    	   0	V
1	01	08	15	01	000	    	   0	H
1	01	08	15	02	000	    	   0	H
1	01	08	15	03	000	    	   0	H
1	01	08	16	00	000	    	   0	V
1	01	08	16	01	000	    	   0	H
1	01	08	16	02	000	    	   0	H
1	01	08	16	03	000	    	   0	H
1	01	08	16	04	000	    	   0	H
1	01	08	16	05	000	    	   0	H
1	01	08	16	06	000	    	   0	H
1	01	08	16	07	000	    	   0	H
1	01	08	16	08	000	    	   0	H
1	01	08	16	09	000	    	   0	H
1	01	08	16	10	000	    	   0	H
1	01	08	16	11	000	    	   0	H
1	01	08	17	00	000	    	   0	V
1	01	08	17	01	000	    	   0	H
1	01	08	17	02	000	    	   0	H
1	01	08	17	03	000	    	   0	H
1	01	08	17	04	000	    	   0	H
1	01	08	17	05	000	    	   0	H
1	01	08	17	06	000	    	   0	H
1	01	08	17	07	000	    	   0	H
1	01	08	17	08	000	    	   0	H
1	01	08	17	09	000	    	   0	H
1	01	08	17	10	000	    	   0	H
1	01	08	18	00	000	    	   0	V
1	01	08	18	01	000	    	   0	H
1	01	08	18	02	000	    	   0	H
1	01	08	18	03	000	    	   0	H
1	01	08	18	04	000	    	   0	H
1	01	08	18	05	000	    	   0	H
1	01	08	18	06	000	    	   0	H
1	01	08	18	07	000	    	   0	H
1	01	08	18	08	000	    	   0	H
1	01	08	19	00	000	    	   0	V
1	01	08	19	01	000	    	   0	H
1	01	08	20	00	000	    	   0	V
1	01	08	20	01	000	    	   0	H
1	01	08	20	02	000	    	   0	H
1	01	08	21	00	000	    	   0	V
1	01	08	21	01	000	    	   0	H
1	01	08	21	02	000	    	   0	H
1	01	08	22	00	000	    	   0	V
