CHAM   	PHAM   	DHAM   	VHAM   	HHAM   	DATE   	 +PCN   	PSSQ1  	VSZ1   	VCPOP  	GVPOP  	NBPOP  	UKPOP  	TOPOP  
1	01	04	00	00	6805	001	5000	   0	 00000000	 00011600	 00000000	 00000000	 00011600
1	01	04	00	00	6806	001	5000	   0	 00000000	 00011600	 00000000	 00000000	 00011600
1	01	04	00	00	6807	001	5000	   0	 00000000	 00015779	 00000000	 00000000	 00015779
1	01	04	00	00	6808	001	5000	   0	 00000000	 00016919	 00000000	 00000000	 00016919
1	01	04	00	00	6809	001	5000	   0	 00000000	 00006031	 00000000	 00000000	 00006031
1	01	04	00	00	6810	001	5000	   0	 00000000	 00006031	 00000000	 00000000	 00006031
1	01	04	00	00	6811	001	5000	   0	 00000000	 00006031	 00000000	 00000000	 00006031
1	01	04	00	00	6812	001	5000	   0	 00000000	 00006031	 00000000	 00000000	 00006031
1	01	05	00	00	6801	001	5000	   0	 00000000	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6802	001	5000	   0	 00000332	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6803	001	5000	   0	 00000332	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6804	001	5000	   0	 00000332	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6805	001	5000	   0	 00000000	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6806	001	5000	   0	 00000000	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6807	001	5000	   0	 00000000	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6808	001	5000	   0	 00000000	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6809	001	5000	   0	 00000000	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6810	001	5000	   0	 00000000	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6811	001	5000	   0	 00000000	 00007685	 00000000	 00000000	 00007685
1	01	05	00	00	6812	001	5000	   0	 00000000	 00007685	 00000000	 00000000	 00007685
1	01	06	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6802	001	5000	   0	 00000395	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6803	001	5000	   0	 00000395	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6804	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6808	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6809	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	06	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	08	00	00	6801	001	5000	   0	 00000000	 00000429	 00000000	 00000000	 00000429
1	01	08	00	00	6802	001	5000	   0	 00000415	 00000429	 00000000	 00000000	 00000429
1	01	08	00	00	6803	001	5000	   0	 00000415	 00000429	 00000000	 00000000	 00000429
1	01	08	00	00	6804	001	5000	   0	 00000415	 00000429	 00000000	 00000000	 00000429
1	01	08	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	08	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	08	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	08	00	00	6808	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	08	00	00	6809	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	08	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	08	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	08	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	09	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	09	00	00	6808	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	09	00	00	6809	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	09	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	09	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	01	09	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6802	001	5000	   0	 00000429	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6803	001	5000	   0	 00000429	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6804	001	5000	   0	 00000429	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6808	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6809	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	01	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6802	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6803	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6804	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6808	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6809	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	02	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6802	001	5000	   0	 00000068	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6803	001	5000	   0	 00000068	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6804	001	5000	   0	 00000068	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6808	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6809	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	03	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6802	001	5000	   0	 00000089	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6803	001	5000	   0	 00000089	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6804	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6808	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6809	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	04	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	05	00	00	6801	001	5000	   0	 00005060	 00000000	 00051380	 00006950	 00063390
1	02	05	00	00	6802	001	5000	   0	 00000107	 00000000	 00051380	 00006950	 00063390
1	02	05	00	00	6803	001	5000	   0	 00000107	 00000000	 00051380	 00006950	 00063390
1	02	05	00	00	6804	001	5000	   0	 00000107	 00000000	 00051380	 00006950	 00063390
1	02	05	00	00	6805	001	5000	   0	 00005060	 00000000	 00051380	 00006950	 00063390
1	02	05	00	00	6806	001	5000	   0	 00005060	 00000000	 00051380	 00006950	 00063390
1	02	05	00	00	6807	001	5000	   0	 00005060	 00000000	 00051380	 00006950	 00063390
1	02	05	00	00	6808	001	5000	   0	 00005060	 00000000	 00051380	 00006950	 00063390
1	02	05	00	00	6809	001	5000	   0	 00005060	 00000000	 00000000	 00006950	 00012010
1	02	05	00	00	6810	001	5000	   0	 00005060	 00000000	 00000000	 00006950	 00012010
1	02	05	00	00	6811	001	5000	   0	 00005060	 00000000	 00000000	 00006950	 00012010
1	02	05	00	00	6812	001	5000	   0	 00005060	 00000000	 00000000	 00006950	 00012010
1	02	06	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	06	00	00	6802	001	5000	   0	 00000176	 00000000	 00000000	 00000000	 00000000
1	02	06	00	00	6803	001	5000	   0	 00000176	 00000000	 00000000	 00000000	 00000000
1	02	06	00	00	6804	001	5000	   0	 00000176	 00000000	 00000000	 00000000	 00000000
1	02	06	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	06	00	00	6806	001	5000	   0	 00000000	 00004215	 00000000	 00000000	 00004215
1	02	06	00	00	6807	001	5000	   0	 00000000	 00003015	 00000000	 00000000	 00003015
1	02	06	00	00	6808	001	5000	   0	 00000000	 00003015	 00000000	 00000000	 00003015
1	02	06	00	00	6809	001	5000	   0	 00000000	 00003015	 00000000	 00000000	 00003015
1	02	06	00	00	6810	001	5000	   0	 00000000	 00000100	 00000000	 00000000	 00000100
1	02	06	00	00	6811	001	5000	   0	 00000000	 00000100	 00000000	 00000000	 00000100
1	02	06	00	00	6812	001	5000	   0	 00000000	 00000100	 00000000	 00000000	 00000100
1	02	08	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6802	001	5000	   0	 00000245	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6803	001	5000	   0	 00000245	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6804	001	5000	   0	 00000245	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6808	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6809	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6811	001	5000	   0	 00000000	 00003000	 00000000	 00000000	 00003000
1	02	08	00	00	6812	001	5000	   0	 00000000	 00002200	 00000000	 00000000	 00002200
1	02	09	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6802	001	5000	   0	 00000298	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6803	001	5000	   0	 00000298	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6804	001	5000	   0	 00000298	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6807	001	5000	   0	 00018562	 00010754	 00001850	 00000000	 00031166
1	02	09	00	00	6808	001	5000	   0	 00018562	 00010754	 00001850	 00000000	 00031166
1	02	09	00	00	6809	001	5000	   0	 00018562	 00010754	 00001850	 00000000	 00031166
1	02	09	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6802	001	5000	   0	 00000350	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6803	001	5000	   0	 00000350	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6804	001	5000	   0	 00000350	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6808	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6809	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6801	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6802	001	5000	   0	 00000405	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6803	001	5000	   0	 00000405	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6804	001	5000	   0	 00000405	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6805	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6806	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6807	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6808	001	5000	   0	 00000000	 00000248	 00000000	 00000000	 00000248
1	02	11	00	00	6809	001	5000	   0	 00000000	 00000248	 00000000	 00000000	 00000248
1	02	11	00	00	6810	001	5000	   0	 00000000	 00000248	 00000000	 00000000	 00000248
1	02	11	00	00	6811	001	5000	   0	 00000000	 00000248	 00000000	 00000000	 00000248
1	02	11	00	00	6812	001	5000	   0	 00000000	 00000248	 00001750	 00000000	 00001998
1	03	01	00	00	6801	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6802	001	5000	   0	 00000453	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6803	001	5000	   0	 00000453	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6804	001	5000	   0	 00000453	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6805	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6806	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6807	001	5000	   0	 00000200	 00001250	 00000000	 00000000	 00001450
1	03	01	00	00	6808	001	5000	   0	 00000200	 00001250	 00000000	 00000000	 00001450
1	03	01	00	00	6809	001	5000	   0	 00000200	 00001250	 00000000	 00000000	 00001450
1	03	01	00	00	6810	001	5000	   0	 00000200	 00001250	 00000000	 00000000	 00001450
1	03	01	00	00	6811	001	5000	   0	 00000200	 00001250	 00000000	 00000000	 00001450
1	03	01	00	00	6812	001	5000	   0	 00000200	 00001250	 00000000	 00000000	 00001450
1	03	02	00	00	6801	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6802	001	5000	   0	 00000078	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6803	001	5000	   0	 00000078	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6804	001	5000	   0	 00000078	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6805	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6806	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6807	001	5000	   0	 00000500	 00000222	 00000000	 00004382	 00005104
1	03	02	00	00	6808	001	5000	   0	 00000500	 00000100	 00000000	 00004000	 00004600
1	03	02	00	00	6809	001	5000	   0	 00000500	 00000100	 00000000	 00004000	 00004600
1	03	02	00	00	6810	001	5000	   0	 00000500	 00000100	 00000000	 00004000	 00004600
1	03	02	00	00	6811	001	5000	   0	 00000500	 00000100	 00000000	 00004000	 00004600
1	03	02	00	00	6812	001	5000	   0	 00000500	 00000100	 00000000	 00004000	 00004600
1	03	03	00	00	6801	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6802	001	5000	   0	 00000108	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6803	001	5000	   0	 00000108	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6804	001	5000	   0	 00000108	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6805	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6806	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6807	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6808	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6809	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6810	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6811	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6812	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	04	00	00	6801	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6802	001	5000	   0	 00000217	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6803	001	5000	   0	 00000217	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6804	001	5000	   0	 00000217	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6805	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6806	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6807	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6808	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6809	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6810	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	04	00	00	6811	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	04	00	00	6812	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	05	00	00	6801	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6802	001	5000	   0	 00000292	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6803	001	5000	   0	 00000292	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6804	001	5000	   0	 00000292	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6805	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6806	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6807	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6808	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6809	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6810	001	5000	   0	 00004926	 00000000	 00000000	 00000000	 00004926
1	03	05	00	00	6811	001	5000	   0	 00004926	 00000000	 00000000	 00000000	 00004926
1	03	05	00	00	6812	001	5000	   0	 00004926	 00000000	 00000000	 00000000	 00004926
1	03	06	00	00	6801	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6802	001	5000	   0	 00000550	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6803	001	5000	   0	 00000550	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6804	001	5000	   0	 00000550	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6805	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6806	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6807	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6808	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6809	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6810	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6811	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6812	001	5000	   0	 00003500	 00013212	 00002338	 00000000	 00019050
1	03	07	00	00	6801	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6802	001	5000	   0	 00000365	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6803	001	5000	   0	 00000365	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6804	001	5000	   0	 00000365	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6805	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6806	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6807	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6808	001	5000	   0	 00004800	 00008053	 00003899	 00000000	 00016752
1	03	07	00	00	6809	001	5000	   0	 00003899	 00008689	 00004164	 00000000	 00016752
1	03	07	00	00	6810	001	5000	   0	 00004164	 00008689	 00003899	 00000000	 00016752
1	03	07	00	00	6811	001	5000	   0	 00004164	 00008689	 00003899	 00000000	 00016752
1	03	07	00	00	6812	001	5000	   0	 00004164	 00008689	 00003899	 00000000	 00016752
1	03	08	00	00	6801	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6802	001	5000	   0	 00000441	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6803	001	5000	   0	 00000441	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6804	001	5000	   0	 00000441	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6805	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6806	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
