CHAM   	PHAM   	DHAM   	VHAM   	HHAM   	DATE   	 +PCN   	PSSQ1  	VSZ1   	VCPOP  	GVPOP  	NBPOP  	UKPOP  	TOPOP  
1	02	08	00	00	6702	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6703	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6704	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6705	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6706	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6707	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6708	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6709	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6710	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6711	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	08	00	00	6712	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6701	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6702	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6703	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6704	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6705	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6706	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6707	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6708	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6709	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6710	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6711	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	09	00	00	6712	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6701	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6702	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6703	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6704	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6705	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6706	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6707	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6708	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6709	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6710	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6711	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	10	00	00	6712	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6701	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6702	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6703	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6704	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6705	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6706	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6707	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6708	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6709	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6710	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6711	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	02	11	00	00	6712	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	01	00	00	6701	001	5000	   0	 00000000	 00013173	 00008138	 00000000	 00021311
1	03	01	00	00	6702	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6703	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6704	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6705	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6706	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6707	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6708	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6709	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6710	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6711	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	01	00	00	6712	001	5000	   0	 00000000	 00015313	 00007124	 00000000	 00022437
1	03	02	00	00	6701	001	5000	   0	 00000500	 00000222	 00002397	 00001985	 00005104
1	03	02	00	00	6702	001	5000	   0	 00000500	 00000222	 00002397	 00001985	 00005104
1	03	02	00	00	6703	001	5000	   0	 00000500	 00000222	 00002397	 00001985	 00005104
1	03	02	00	00	6704	001	5000	   0	 00000500	 00000222	 00002397	 00001985	 00005104
1	03	02	00	00	6705	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6706	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6707	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6708	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6709	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6710	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6711	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	02	00	00	6712	001	5000	   0	 00000500	 00000222	 00004382	 00000000	 00005104
1	03	03	00	00	6701	001	5000	   0	 00000300	 00006002	 00020049	 00000000	 00026351
1	03	03	00	00	6702	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6703	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6704	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6705	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6706	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6707	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6708	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6709	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6710	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6711	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	03	00	00	6712	001	5000	   0	 00000300	 00006796	 00020049	 00000000	 00027145
1	03	04	00	00	6701	001	5000	   0	 00007317	 00001289	 00013911	 00001825	 00024342
1	03	04	00	00	6702	001	5000	   0	 00007120	 00001289	 00014665	 00001825	 00024899
1	03	04	00	00	6703	001	5000	   0	 00007120	 00001289	 00014665	 00001825	 00024899
1	03	04	00	00	6704	001	5000	   0	 00007120	 00001289	 00014665	 00001825	 00024899
1	03	04	00	00	6705	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6706	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6707	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6708	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6709	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6710	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6711	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	04	00	00	6712	001	5000	   0	 00007120	 00001289	 00016490	 00000000	 00024899
1	03	05	00	00	6701	001	5000	   0	 00004926	 00007481	 00000060	 00007053	 00019520
1	03	05	00	00	6702	001	5000	   0	 00004926	 00003810	 00000060	 00007053	 00015849
1	03	05	00	00	6703	001	5000	   0	 00004926	 00003810	 00000060	 00007053	 00015849
1	03	05	00	00	6704	001	5000	   0	 00004926	 00003810	 00000060	 00007053	 00015849
1	03	05	00	00	6705	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6706	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6707	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6708	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6709	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6710	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6711	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	05	00	00	6712	001	5000	   0	 00004926	 00003810	 00007113	 00000000	 00015849
1	03	06	00	00	6701	001	5000	   0	 00003500	 00017652	 00001130	 00001208	 00023490
1	03	06	00	00	6702	001	5000	   0	 00003500	 00017652	 00001130	 00001208	 00023490
1	03	06	00	00	6703	001	5000	   0	 00003500	 00017652	 00001130	 00001208	 00023490
1	03	06	00	00	6704	001	5000	   0	 00003500	 00017652	 00001130	 00001208	 00023490
1	03	06	00	00	6705	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6706	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6707	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6708	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6709	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6710	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6711	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	06	00	00	6712	001	5000	   0	 00003500	 00017652	 00002338	 00000000	 00023490
1	03	07	00	00	6701	001	5000	   0	 00006039	 00007192	 00003154	 00000000	 00016385
1	03	07	00	00	6702	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6703	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6704	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6705	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6706	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6707	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6708	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6709	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6710	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6711	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	07	00	00	6712	001	5000	   0	 00004800	 00007152	 00004650	 00000000	 00016602
1	03	08	00	00	6701	001	5000	   0	 00011698	 00003464	 00001831	 00000000	 00016993
1	03	08	00	00	6702	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6703	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6704	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6705	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6706	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6707	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6708	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6709	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6710	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6711	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6712	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
