CHAM   	PHAM   	DHAM   	VHAM   	HHAM   	DATE   	 +PCN   	PSSQ1  	VSZ1   	VCPOP  	GVPOP  	NBPOP  	UKPOP  	TOPOP  
1	03	07	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	07	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	07	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	07	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	08	00	00	6901	001	5000	   0	 00005755	 00003649	 00011652	 00000000	 00021056
1	03	08	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	08	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	08	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	08	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	08	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	08	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	08	00	00	6908	001	5000	   0	 00017000	 00000000	 00000000	 00000000	 00017000
1	03	08	00	00	6909	001	5000	   0	 00017000	 00000000	 00000000	 00000000	 00017000
1	03	08	00	00	6910	001	5000	   0	 00017000	 00000000	 00000000	 00000000	 00017000
1	03	08	00	00	6911	001	5000	   0	 00010000	 00000000	 00000000	 00000000	 00010000
1	03	08	00	00	6912	001	5000	   0	 00010000	 00000000	 00000000	 00000000	 00010000
1	03	09	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	03	09	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	01	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	03	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	04	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	05	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	06	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	07	00	00	6901	001	5000	   0	 00000000	 00000800	 00000000	 00000000	 00000800
1	04	07	00	00	6902	001	5000	   0	 00000000	 00000800	 00000000	 00000000	 00000800
1	04	07	00	00	6903	001	5000	   0	 00000000	 00000800	 00000000	 00000000	 00000800
1	04	07	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	07	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	07	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	07	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	07	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	07	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	07	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	07	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	04	07	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	01	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	02	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	02	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	02	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	02	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	02	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	02	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	02	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	02	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	02	00	00	6909	001	5000	   0	 00010223	 00000000	 00000000	 00000000	 00010223
1	05	02	00	00	6910	001	5000	   0	 00010223	 00000000	 00000000	 00000000	 00010223
1	05	02	00	00	6911	001	5000	   0	 00010223	 00000000	 00000000	 00000000	 00010223
1	05	02	00	00	6912	001	5000	   0	 00010351	 00000000	 00000000	 00000000	 00010351
1	05	03	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	03	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	03	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	03	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	03	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	03	00	00	6906	001	5000	   0	 00000000	 00000000	 00001144	 00000000	 00001144
1	05	03	00	00	6907	001	5000	   0	 00000000	 00000000	 00001144	 00000000	 00001144
1	05	03	00	00	6908	001	5000	   0	 00000000	 00000000	 00001144	 00000000	 00001144
1	05	03	00	00	6909	001	5000	   0	 00000000	 00000000	 00002500	 00000000	 00002500
1	05	03	00	00	6910	001	5000	   0	 00000000	 00001200	 00000000	 00000250	 00001450
1	05	03	00	00	6911	001	5000	   0	 00000000	 00001200	 00000000	 00000250	 00001450
1	05	03	00	00	6912	001	5000	   0	 00000000	 00001200	 00000000	 00000250	 00001450
1	05	06	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	06	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	07	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	07	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	07	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	07	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	07	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	07	00	00	6906	001	5000	   0	 00000000	 00026728	 00000909	 00000000	 00027637
1	05	07	00	00	6907	001	5000	   0	 00000000	 00026728	 00000909	 00000000	 00027637
1	05	07	00	00	6908	001	5000	   0	 00000000	 00026728	 00000909	 00000000	 00027637
1	05	07	00	00	6909	001	5000	   0	 00000000	 00026728	 00000909	 00000000	 00027637
1	05	07	00	00	6910	001	5000	   0	 00000000	 00026728	 00000909	 00000000	 00027637
1	05	07	00	00	6911	001	5000	   0	 00000000	 00026728	 00000909	 00000000	 00027637
1	05	07	00	00	6912	001	5000	   0	 00000000	 00026728	 00000909	 00000000	 00027637
1	05	08	00	00	6901	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6902	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	08	00	00	6912	001	5000	   0	 00001631	 00000000	 00000000	 00000000	 00001631
1	05	09	00	00	6901	001	5000	   0	 00000000	 00002351	 00000000	 00000000	 00002351
1	05	09	00	00	6902	001	5000	   0	 00000000	 00002351	 00000000	 00000000	 00002351
1	05	09	00	00	6903	001	5000	   0	 00000000	 00002351	 00000000	 00000000	 00002351
1	05	09	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	09	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	09	00	00	6906	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00000850
1	05	09	00	00	6907	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00000850
1	05	09	00	00	6908	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00000850
1	05	09	00	00	6909	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00000850
1	05	09	00	00	6910	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00000850
1	05	09	00	00	6911	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00000850
1	05	09	00	00	6912	001	5000	   0	 00000000	 00000850	 00000000	 00000000	 00000850
1	05	10	00	00	6901	001	5000	   0	 00000325	 00000400	 00000000	 00000000	 00000725
1	05	10	00	00	6902	001	5000	   0	 00000325	 00000400	 00000000	 00000000	 00000725
1	05	10	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	10	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	10	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	10	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	10	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	10	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	10	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	10	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	10	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	10	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	11	00	00	6901	001	5000	   0	 00000000	 00000370	 00000000	 00000000	 00000370
1	05	11	00	00	6902	001	5000	   0	 00000000	 00000370	 00000000	 00000000	 00000370
1	05	11	00	00	6903	001	5000	   0	 00000000	 00000370	 00000000	 00000000	 00000370
1	05	11	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	11	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	11	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	11	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	11	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	11	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	11	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	11	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	11	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	12	00	00	6901	001	5000	   0	 00000000	 00002690	 00000000	 00000000	 00002690
1	05	12	00	00	6902	001	5000	   0	 00000000	 00002690	 00000000	 00000000	 00002690
1	05	12	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	12	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	12	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	05	12	00	00	6906	001	5000	   0	 00000550	 00000000	 00000000	 00000000	 00000550
1	05	12	00	00	6907	001	5000	   0	 00000550	 00000000	 00000000	 00000000	 00000550
1	05	12	00	00	6908	001	5000	   0	 00000550	 00000000	 00000000	 00000000	 00000550
1	05	12	00	00	6909	001	5000	   0	 00000550	 00000000	 00000000	 00000000	 00000550
1	05	12	00	00	6910	001	5000	   0	 00000550	 00000000	 00000000	 00000000	 00000550
1	05	12	00	00	6911	001	5000	   0	 00000550	 00000000	 00000000	 00000000	 00000550
1	05	12	00	00	6912	001	5000	   0	 00000550	 00000000	 00000000	 00000000	 00000550
1	91	01	00	00	6901	001	5000	   0	 00000000	 00150000	 00000000	 00000000	 00150000
1	91	01	00	00	6902	001	5000	   0	 00000000	 00150000	 00000000	 00000000	 00150000
1	91	01	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	01	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	01	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	01	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	01	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	01	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	01	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	01	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	01	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	01	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	02	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	02	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	02	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	02	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	02	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	02	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	02	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	03	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	03	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	03	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	03	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	03	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	03	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	91	03	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	04	00	00	6901	001	5000	   0	 00000000	 00129293	 00000000	 00000000	 00129293
1	92	04	00	00	6902	001	5000	   0	 00000000	 00129293	 00000000	 00000000	 00129293
1	92	04	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	04	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	04	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	04	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	04	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	04	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	04	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	04	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	04	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	04	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	05	00	00	6901	001	5000	   0	 00000000	 00005128	 00000000	 00000000	 00005128
1	92	05	00	00	6902	001	5000	   0	 00000000	 00005128	 00000000	 00000000	 00005128
1	92	05	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	05	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	05	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	05	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	05	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	05	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	05	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	05	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	05	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	05	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	06	00	00	6901	001	5000	   0	 00000000	 00005427	 00000000	 00000000	 00005427
1	92	06	00	00	6902	001	5000	   0	 00000000	 00005427	 00000000	 00000000	 00005427
1	92	06	00	00	6903	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	06	00	00	6904	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	06	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	06	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	06	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	06	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	06	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	06	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	06	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	06	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	07	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	07	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	07	00	00	6907	001	5000	   0	 00000000	 00043000	 00000000	 00000000	 00043000
1	92	07	00	00	6908	001	5000	   0	 00000000	 00034538	 00000000	 00000000	 00034538
1	92	07	00	00	6909	001	5000	   0	 00000000	 00034538	 00000000	 00000000	 00034538
1	92	07	00	00	6910	001	5000	   0	 00000000	 00034538	 00000000	 00000000	 00034538
1	92	07	00	00	6911	001	5000	   0	 00000000	 00034538	 00000000	 00000000	 00034538
1	92	07	00	00	6912	001	5000	   0	 00000000	 00034538	 00000000	 00000000	 00034538
1	92	08	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	08	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	08	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	08	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	08	00	00	6909	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	08	00	00	6910	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	08	00	00	6911	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	08	00	00	6912	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	09	00	00	6905	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	09	00	00	6906	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	09	00	00	6907	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
1	92	09	00	00	6908	001	5000	   0	 00000000	 00000000	 00000000	 00000000	 00000000
